Genetic Algorithm Statistics
Generation 579: 120620
Generation 580: 120620
Generation 581: 120620
Generation 582: 120620
Generation 583: 120590
Generation 584: 120590
Generation 585: 120590
Generation 586: 120590
Generation 587: 120590
Generation 588: 120590
Generation 589: 120590
Generation 590: 120590
Generation 591: 120590
Generation 592: 120590
Generation 593: 120590
Generation 594: 120590
Generation 595: 120590
Generation 596: 120590
Generation 597: 120590
Generation 598: 120590
Generation 599: 120590
Generation 600: 120590
Generation 601: 120590
Generation 602: 120590
Generation 603: 120590
Generation 604: 120590
Generation 605: 120590
Generation 606: 120590
Generation 607: 120590
Generation 608: 110700
Generation 609: 110700
Generation 610: 110700
Generation 611: 110700
Generation 612: 110700
Generation 613: 110700
Generation 614: 110700
Generation 615: 110700
Generation 616: 110700
Generation 617: 110700
Generation 618: 110700
Generation 619: 110700
Generation 620: 110700
Generation 621: 110700
Generation 622: 110700
Generation 623: 110700
Generation 624: 110700
Generation 625: 110700
Generation 626: 110700
Generation 627: 110510
Generation 628: 110510
Generation 629: 110510
Generation 630: 110510
Generation 631: 110510
Generation 632: 110510
Generation 633: 110510
Generation 634: 110510
Generation 635: 110510
Generation 636: 110510
Generation 637: 110510
Generation 638: 110510
Generation 639: 110510
Generation 640: 110510
Generation 641: 110510
Generation 642: 110510
Generation 643: 110510
Generation 644: 110510
Generation 645: 110510
Generation 646: 110510
Generation 647: 110510
Generation 648: 110510
Generation 649: 110510
Generation 650: 110510
Generation 651: 110510
Generation 652: 110510
Generation 653: 110510
Generation 654: 110510
Generation 655: 110510
Generation 656: 110510
Generation 657: 110510
Generation 658: 110510
Generation 659: 110510
Generation 660: 110510
Generation 661: 110510
Generation 662: 110510
Generation 663: 110510
Generation 664: 110510
Generation 665: 110510
Generation 666: 110510
Generation 667: 80530
Generation 668: 80530
Generation 669: 80530
Generation 670: 80530
Generation 671: 80530
Generation 672: 80530
Generation 673: 80530
Generation 674: 80530
Generation 675: 80530
Generation 676: 80530
Generation 677: 80530
Generation 678: 80530
Generation 679: 80530
Generation 680: 80530
Generation 681: 80530
Generation 682: 80530
Generation 683: 80530
Generation 684: 80530
Generation 685: 80530
Generation 686: 80530
Generation 687: 80530
Generation 688: 80530
Generation 689: 80530
Generation 690: 80530
Generation 691: 80530
Generation 692: 80530
Generation 693: 80530
Generation 694: 80530
Generation 695: 80530
Generation 696: 80530
Generation 697: 80530
Generation 698: 80530
Generation 699: 80530
Generation 700: 80530
Generation 701: 80530
Generation 702: 80530
Generation 703: 80530
Generation 704: 80530
Generation 705: 80530
Generation 706: 80530
Generation 707: 80530
Generation 708: 80530
Generation 709: 80530
Generation 710: 80530
Generation 711: 80530
Generation 712: 80530
Generation 713: 80530
Generation 714: 80530
Generation 715: 80530
Generation 716: 80530
Generation 717: 80530
Generation 718: 80520
Generation 719: 80520
Generation 720: 80520
Generation 721: 80470
Generation 722: 80470
Generation 723: 80470
Generation 724: 80470
Generation 725: 80470
Generation 726: 80470
Generation 727: 80470
Generation 728: 80470
Generation 729: 80470
Generation 730: 80470
Generation 731: 80470
Generation 732: 80470
Generation 733: 80470
Generation 734: 80470
Generation 735: 80470
Generation 736: 80470
Generation 737: 80470
Generation 738: 80470
Generation 739: 80470
Generation 740: 80470
Generation 741: 80470
Generation 742: 80470
Generation 743: 80470
Generation 744: 80470
Generation 745: 80470
Generation 746: 80470
Generation 747: 80470
Generation 748: 80470
Generation 749: 80470
Generation 750: 80470
Generation 751: 80470
Generation 752: 80470
Generation 753: 80470
Generation 754: 80470
Generation 755: 80470
Generation 756: 80470
Generation 757: 80470
Generation 758: 80470
Generation 759: 80470
Generation 760: 80470
Generation 761: 70620
Generation 762: 70620
Generation 763: 70620
Generation 764: 70620
Generation 765: 70620
Generation 766: 70620
Generation 767: 70620
Generation 768: 70620
Generation 769: 70620
Generation 770: 70620
Generation 771: 70620
Generation 772: 70620
Generation 773: 70620
Generation 774: 70620
Generation 775: 70620
Generation 776: 70620
Generation 777: 70620
Generation 778: 70620
Generation 779: 70620
Generation 780: 70620
Generation 781: 70620
Generation 782: 70620
Generation 783: 70620
Generation 784: 70620
Generation 785: 70620
Generation 786: 70620
Generation 787: 70620
Generation 788: 70620
Generation 789: 70620
Generation 790: 70620
Generation 791: 70620
Generation 792: 70620
Generation 793: 70620
Generation 794: 70620
Generation 795: 70620
Generation 796: 70620
Generation 797: 50630
Generation 798: 50630
Generation 799: 50630
Generation 800: 50630
Generation 801: 50630
Generation 802: 50630
Generation 803: 50630
Generation 804: 50630
Generation 805: 50630
Generation 806: 50630
Generation 807: 50630
Generation 808: 50630
Generation 809: 50630
Generation 810: 50630
Generation 811: 50630
Generation 812: 50630
Generation 813: 50630
Generation 814: 50630
Generation 815: 50630
Generation 816: 50630
Generation 817: 50630
Generation 818: 50630
Generation 819: 50630
Generation 820: 50630
Generation 821: 50630
Generation 822: 50630
Generation 823: 50630
Generation 824: 50630
Generation 825: 50630
Generation 826: 40520
Generation 827: 40520
Generation 828: 40520
Generation 829: 40520
Generation 830: 40520
Generation 831: 40520
Generation 832: 40520
Generation 833: 40520
Generation 834: 40520
Generation 835: 40520
Generation 836: 40520
Generation 837: 40520
Generation 838: 40520
Generation 839: 40520
Generation 840: 40520
Generation 841: 40520
Generation 842: 40520
Generation 843: 40520
Generation 844: 40520
Generation 845: 40520
Generation 846: 40520
Generation 847: 40520
Generation 848: 40520
Generation 849: 40520
Generation 850: 40520
Generation 851: 40520
Generation 852: 40520
Generation 853: 40520
Generation 854: 40520
Generation 855: 40520
Generation 856: 40520
Generation 857: 40520
Generation 858: 40520
Generation 859: 40520
Generation 860: 40520
Generation 861: 40520
Generation 862: 40520
Generation 863: 40520
Generation 864: 40520
Generation 865: 40520
Generation 866: 40520
Generation 867: 40520
Generation 868: 40520
Generation 869: 40520
Generation 870: 40520
Generation 871: 40520
Generation 872: 40520
Generation 873: 40520
Generation 874: 40520
Generation 875: 40520
Generation 876: 40520
Generation 877: 40520
Generation 878: 40520
Generation 879: 40520
Generation 880: 40520
Generation 881: 40520
Generation 882: 40520
Generation 883: 40520
Generation 884: 40520
Generation 885: 40520
Generation 886: 40520
Generation 887: 40520
Generation 888: 40520
Generation 889: 40520
Generation 890: 40520
Generation 891: 40520
Generation 892: 40520
Generation 893: 40520
Generation 894: 40520
Generation 895: 40520
Generation 896: 40520
Generation 897: 40520
Generation 898: 40520
Generation 899: 40520
Generation 900: 40520
Generation 901: 40520
Generation 902: 40520
Generation 903: 40520
Generation 904: 40520
Generation 905: 40520
Generation 906: 40520
Generation 907: 40520
Generation 908: 40520
Generation 909: 40520
Generation 910: 40520
Generation 911: 40520
Generation 912: 40520
Generation 913: 40520
Generation 914: 40520
Generation 915: 40520
Generation 916: 40520
Generation 917: 40520
Generation 918: 40520
Generation 919: 40520
Generation 920: 40520
Generation 921: 40520
Generation 922: 40520
Generation 923: 40520
Generation 924: 40520
Generation 925: 40520
Generation 926: 40520
Generation 927: 40520
Generation 928: 40520
Generation 929: 40520
Generation 930: 40520
Generation 931: 40520
Generation 932: 40520
Generation 933: 40520
Generation 934: 40520
Generation 935: 40520
Generation 936: 40520
Generation 937: 40520
Generation 938: 40520
Generation 939: 40520
Generation 940: 40520
Generation 941: 30710
Generation 942: 30710
Generation 943: 30710
Generation 944: 30710
Generation 945: 30710
Generation 946: 30710
Generation 947: 30710
Generation 948: 30710
Generation 949: 30710
Generation 950: 30710
Generation 951: 30710
Generation 952: 30710
Generation 953: 30710
Generation 954: 30710
Generation 955: 30710
Generation 956: 30710
Generation 957: 30710
Generation 958: 30710
Generation 959: 30710
Generation 960: 30710
Generation 961: 30710
Generation 962: 30710
Generation 963: 30710
Generation 964: 30710
Generation 965: 30710
Generation 966: 30710
Generation 967: 30710
Generation 968: 30710
Generation 969: 30710
Generation 970: 30710
Generation 971: 30710
Generation 972: 30710
Generation 973: 30710
Generation 974: 30710
Generation 975: 30710
Generation 976: 30710
Generation 977: 30710
Generation 978: 30710
Generation 979: 30710
Generation 980: 30710
Generation 981: 30710
Generation 982: 30710
Generation 983: 30710
Generation 984: 30710
Generation 985: 30710
Generation 986: 30710
Generation 987: 30710
Generation 988: 30710
Generation 989: 30710
Generation 990: 30710
Generation 991: 30710
Generation 992: 30710
Generation 993: 30710
Generation 994: 30710
Generation 995: 30710
Generation 996: 30710
Generation 997: 30710
Generation 998: 30710
Generation 999: 30710
Generation 1000: 30710
Generation 1001: 30710
Generation 1002: 30710
Generation 1003: 30710
Generation 1004: 30710
Generation 1005: 30710
Generation 1006: 30710
Generation 1007: 30710
Generation 1008: 30710
Generation 1009: 30710
Generation 1010: 30710
Generation 1011: 30710
Generation 1012: 30710
Generation 1013: 30710
Generation 1014: 30710
Generation 1015: 30710
Generation 1016: 30710
Generation 1017: 30710
Generation 1018: 30710
Generation 1019: 30710
Generation 1020: 30710
Generation 1021: 30710
Generation 1022: 30710
Generation 1023: 30710
Generation 1024: 30710
Generation 1025: 30710
Generation 1026: 30710
Generation 1027: 30710
Generation 1028: 30710
Generation 1029: 30710
Generation 1030: 30710
Generation 1031: 30710
Generation 1032: 30710
Generation 1033: 30710
Generation 1034: 30710
Generation 1035: 30710
Generation 1036: 30710
Generation 1037: 30710
Generation 1038: 30710
Generation 1039: 30710
Generation 1040: 30710
Generation 1041: 30710
Generation 1042: 30710
Generation 1043: 30710
Generation 1044: 30710
Generation 1045: 30710
Generation 1046: 30710
Generation 1047: 30710
Generation 1048: 30710
Generation 1049: 30710
Generation 1050: 30710
Generation 1051: 30710
Generation 1052: 30710
Generation 1053: 30710
Generation 1054: 30710
Generation 1055: 30710
Generation 1056: 30710
Generation 1057: 30710
Generation 1058: 30710
Generation 1059: 30710
Generation 1060: 30710
Generation 1061: 30710
Generation 1062: 30710
Generation 1063: 30710
Generation 1064: 30710
Generation 1065: 30710
Generation 1066: 30710
Generation 1067: 30710
Generation 1068: 30710
Generation 1069: 30710
Generation 1070: 30710
Generation 1071: 30710
Generation 1072: 30710
Generation 1073: 30710
Generation 1074: 30710
Generation 1075: 30710
Generation 1076: 30710
Generation 1077: 30710
Generation 1078: 30710
Generation 1079: 30710
Generation 1080: 30710
Generation 1081: 30710
Generation 1082: 30710
Generation 1083: 30710
Generation 1084: 30710
Generation 1085: 30710
Generation 1086: 30710
Generation 1087: 30710
Generation 1088: 30710
Generation 1089: 30710
Generation 1090: 30710
Generation 1091: 30710
Generation 1092: 30710
Generation 1093: 30710
Generation 1094: 30710
Generation 1095: 30710
Generation 1096: 30710
Generation 1097: 30710
Generation 1098: 30710
Generation 1099: 30710
Generation 1100: 30710
Generation 1101: 30560
Generation 1102: 30560
Generation 1103: 30560
Generation 1104: 30560
Generation 1105: 30560
Generation 1106: 30560
Generation 1107: 30560
Generation 1108: 30560
Generation 1109: 30560
Generation 1110: 30560
Generation 1111: 30560
Generation 1112: 30560
Generation 1113: 30560
Generation 1114: 30560
Generation 1115: 30560
Generation 1116: 30560
Generation 1117: 30560
Generation 1118: 30560
Generation 1119: 30560
Generation 1120: 30560
Generation 1121: 30560
Generation 1122: 30560
Generation 1123: 30560
Generation 1124: 30560
Generation 1125: 30560
Generation 1126: 30560
Generation 1127: 30560
Generation 1128: 30560
Generation 1129: 30560
Generation 1130: 30560
Generation 1131: 30560
Generation 1132: 30560
Generation 1133: 30560
Generation 1134: 30560
Generation 1135: 30560
Generation 1136: 30560
Generation 1137: 30560
Generation 1138: 30560
Generation 1139: 30550
Generation 1140: 30550
Generation 1141: 30550
Generation 1142: 20510
Generation 1143: 20510
Generation 1144: 20510
Generation 1145: 20510
Generation 1146: 20510
Generation 1147: 20510
Generation 1148: 20510
Generation 1149: 20510
Generation 1150: 20510
Generation 1151: 20510
Generation 1152: 20510
Generation 1153: 20510
Generation 1154: 20510
Generation 1155: 20510
Generation 1156: 20510
Generation 1157: 20510
Generation 1158: 20510
Generation 1159: 20510
Generation 1160: 20510
Generation 1161: 20510
Generation 1162: 20510
Generation 1163: 20510
Generation 1164: 20510
Generation 1165: 20510
Generation 1166: 20510
Generation 1167: 20510
Generation 1168: 20510
Generation 1169: 20510
Generation 1170: 20510
Generation 1171: 20510
Generation 1172: 20510
Generation 1173: 20510
Generation 1174: 20510
Generation 1175: 20510
Generation 1176: 20510
Generation 1177: 20510
Generation 1178: 20510
Generation 1179: 20510
Generation 1180: 20510
Generation 1181: 20510
Generation 1182: 20510
Generation 1183: 20510
Generation 1184: 20510
Generation 1185: 20510
Generation 1186: 20510
Generation 1187: 20510
Generation 1188: 20510
Generation 1189: 20510
Generation 1190: 20510
Generation 1191: 20510
Generation 1192: 20510
Generation 1193: 20510
Generation 1194: 20510
Generation 1195: 20510
Generation 1196: 20510
Generation 1197: 20510
Generation 1198: 20510
Generation 1199: 20510
Generation 1200: 20510
Generation 1201: 20510
Generation 1202: 20510
Generation 1203: 20510
Generation 1204: 20510
Generation 1205: 20510
Generation 1206: 20510
Generation 1207: 20510
Generation 1208: 20510
Generation 1209: 20510
Generation 1210: 20510
Generation 1211: 10520
Generation 1212: 10520
Generation 1213: 10520
Generation 1214: 10520
Generation 1215: 10520
Generation 1216: 10520
Generation 1217: 10520
Generation 1218: 10520
Generation 1219: 10520
Generation 1220: 10520
Generation 1221: 10520
Generation 1222: 10520
Generation 1223: 10520
Generation 1224: 10520
Generation 1225: 10520
Generation 1226: 10520
Generation 1227: 10520
Generation 1228: 10520
Generation 1229: 10520
Generation 1230: 10520
Generation 1231: 10520
Generation 1232: 10520
Generation 1233: 10520
Generation 1234: 10520
Generation 1235: 10520
Generation 1236: 10520
Generation 1237: 10520
Generation 1238: 10520
Generation 1239: 10520
Generation 1240: 10520
Generation 1241: 10520
Generation 1242: 10520
Generation 1243: 10520
Generation 1244: 10520
Generation 1245: 10520
Generation 1246: 10520
Generation 1247: 10520
Generation 1248: 10520
Generation 1249: 10520
Generation 1250: 10520
Generation 1251: 10520
Generation 1252: 10520
Generation 1253: 10520
Generation 1254: 10520
Generation 1255: 10520
Generation 1256: 10520
Generation 1257: 10520
Generation 1258: 10520
Generation 1259: 10520
Generation 1260: 10520
Generation 1261: 10520
Generation 1262: 10520
Generation 1263: 10520
Generation 1264: 10520
Generation 1265: 10520
Generation 1266: 10520
Generation 1267: 10520
Generation 1268: 10520
Generation 1269: 10520
Generation 1270: 10520
Generation 1271: 10520
Generation 1272: 10520
Generation 1273: 10520
Generation 1274: 10520
Generation 1275: 10520
Generation 1276: 10520
Generation 1277: 10520
Generation 1278: 10520
Generation 1279: 10520
Generation 1280: 10520
Generation 1281: 10520
Generation 1282: 10520
Generation 1283: 10520
Generation 1284: 10520
Generation 1285: 10520
Generation 1286: 10520
Generation 1287: 10520
Generation 1288: 10520
Generation 1289: 10520
Generation 1290: 10520
Generation 1291: 10520
Generation 1292: 10520
Generation 1293: 10520
Generation 1294: 10520
Generation 1295: 10520
Generation 1296: 10520
Generation 1297: 10520
Generation 1298: 10520
Generation 1299: 10520
Generation 1300: 10520
Generation 1301: 10520
Generation 1302: 10520
Generation 1303: 10520
Generation 1304: 10520
Generation 1305: 10520
Generation 1306: 10520
Generation 1307: 10520
Generation 1308: 10520
Generation 1309: 10520
Generation 1310: 10520
Generation 1311: 10520
Generation 1312: 10520
Generation 1313: 10520
Generation 1314: 10520
Generation 1315: 10520
Generation 1316: 10520
Generation 1317: 10520
Generation 1318: 10520
Generation 1319: 10520
Generation 1320: 10520
Generation 1321: 10520
Generation 1322: 10520
Generation 1323: 10520
Generation 1324: 10460
Generation 1325: 10460
Generation 1326: 10460
Generation 1327: 10460
Generation 1328: 10460
Generation 1329: 10460
Generation 1330: 10460
Generation 1331: 10460
Generation 1332: 10460
Generation 1333: 10460
Generation 1334: 10460
Generation 1335: 10460
Generation 1336: 10460
Generation 1337: 10460
Generation 1338: 10460
Generation 1339: 10460
Generation 1340: 10460
Generation 1341: 10460
Generation 1342: 10460
Generation 1343: 10460
Generation 1344: 10460
Generation 1345: 10460
Generation 1346: 10460
Generation 1347: 10460
Generation 1348: 10460
Generation 1349: 10460
Generation 1350: 10460
Generation 1351: 10460
Generation 1352: 10460
Generation 1353: 10460
