Genetic Algorithm Statistics
Generation 579: 30420
Generation 580: 30420
Generation 581: 30420
Generation 582: 30420
Generation 583: 30420
Generation 584: 30420
Generation 585: 30420
Generation 586: 30420
Generation 587: 30420
Generation 588: 30420
Generation 589: 30420
Generation 590: 30420
Generation 591: 30420
Generation 592: 30420
Generation 593: 30420
Generation 594: 30420
Generation 595: 30420
Generation 596: 30420
Generation 597: 30420
Generation 598: 30420
Generation 599: 30420
Generation 600: 30420
Generation 601: 30420
Generation 602: 30420
Generation 603: 30420
Generation 604: 30420
Generation 605: 30420
Generation 606: 30420
Generation 607: 30420
Generation 608: 30420
Generation 609: 30420
Generation 610: 30420
Generation 611: 30420
Generation 612: 30420
Generation 613: 30420
Generation 614: 30420
Generation 615: 30420
Generation 616: 30420
Generation 617: 30420
Generation 618: 30420
Generation 619: 30420
Generation 620: 30420
Generation 621: 30420
Generation 622: 30420
Generation 623: 30420
Generation 624: 30420
Generation 625: 30420
Generation 626: 30420
Generation 627: 30420
Generation 628: 30420
Generation 629: 30420
Generation 630: 30420
Generation 631: 30420
Generation 632: 30420
Generation 633: 30420
Generation 634: 30420
Generation 635: 30420
Generation 636: 30420
Generation 637: 30420
Generation 638: 30420
Generation 639: 30420
Generation 640: 30420
Generation 641: 30420
Generation 642: 30420
Generation 643: 30420
Generation 644: 30420
Generation 645: 30420
Generation 646: 30420
Generation 647: 30420
Generation 648: 30420
Generation 649: 30420
Generation 650: 30420
Generation 651: 30420
Generation 652: 30420
Generation 653: 30420
Generation 654: 30420
Generation 655: 30420
Generation 656: 30420
Generation 657: 30420
Generation 658: 30420
Generation 659: 30420
Generation 660: 30420
Generation 661: 30420
Generation 662: 30420
Generation 663: 30420
Generation 664: 30420
Generation 665: 30420
Generation 666: 30420
Generation 667: 30420
Generation 668: 30420
Generation 669: 30420
Generation 670: 30420
Generation 671: 30420
Generation 672: 30420
Generation 673: 30420
Generation 674: 30420
Generation 675: 30420
Generation 676: 30420
Generation 677: 30420
Generation 678: 30420
Generation 679: 30420
Generation 680: 30420
Generation 681: 20420
Generation 682: 20420
Generation 683: 20420
Generation 684: 20420
Generation 685: 20420
Generation 686: 20420
Generation 687: 20420
Generation 688: 20420
Generation 689: 20420
Generation 690: 20420
Generation 691: 20420
Generation 692: 20420
Generation 693: 20420
Generation 694: 20420
Generation 695: 20420
Generation 696: 20420
Generation 697: 20420
Generation 698: 20420
Generation 699: 20420
Generation 700: 20420
Generation 701: 20420
Generation 702: 20420
Generation 703: 20420
Generation 704: 20420
Generation 705: 20420
Generation 706: 20420
Generation 707: 20420
Generation 708: 20420
Generation 709: 20420
Generation 710: 20420
Generation 711: 20420
Generation 712: 20420
Generation 713: 20420
Generation 714: 20420
Generation 715: 20420
Generation 716: 20420
Generation 717: 20420
Generation 718: 20420
Generation 719: 20420
Generation 720: 20420
Generation 721: 20420
Generation 722: 20420
Generation 723: 20420
Generation 724: 20420
Generation 725: 20420
Generation 726: 20420
Generation 727: 20420
Generation 728: 20420
Generation 729: 20420
Generation 730: 20420
Generation 731: 20420
Generation 732: 20420
Generation 733: 20420
Generation 734: 20420
Generation 735: 20420
Generation 736: 20420
Generation 737: 20420
Generation 738: 20420
Generation 739: 20420
Generation 740: 20420
Generation 741: 20420
Generation 742: 20420
Generation 743: 20420
Generation 744: 20420
Generation 745: 20420
Generation 746: 20420
Generation 747: 20420
Generation 748: 20420
Generation 749: 20420
Generation 750: 20420
Generation 751: 20420
Generation 752: 20420
Generation 753: 20420
Generation 754: 20420
Generation 755: 20420
Generation 756: 20420
Generation 757: 20420
Generation 758: 20420
Generation 759: 20420
Generation 760: 20420
Generation 761: 20420
Generation 762: 20420
Generation 763: 20420
Generation 764: 20420
Generation 765: 20420
Generation 766: 20420
Generation 767: 20420
Generation 768: 20420
Generation 769: 20420
Generation 770: 20420
Generation 771: 20420
Generation 772: 20420
Generation 773: 20420
Generation 774: 20420
Generation 775: 20420
Generation 776: 20420
Generation 777: 20420
Generation 778: 20420
Generation 779: 20420
Generation 780: 20420
Generation 781: 20420
Generation 782: 20420
Generation 783: 20420
Generation 784: 20420
Generation 785: 20420
Generation 786: 20420
Generation 787: 20420
Generation 788: 20420
Generation 789: 20420
Generation 790: 20420
Generation 791: 20420
Generation 792: 20420
Generation 793: 20420
Generation 794: 20420
Generation 795: 20420
Generation 796: 20420
Generation 797: 20420
Generation 798: 20420
Generation 799: 20420
Generation 800: 20420
Generation 801: 20420
Generation 802: 20420
Generation 803: 20420
Generation 804: 20420
Generation 805: 20420
Generation 806: 20420
Generation 807: 20420
Generation 808: 20420
Generation 809: 20420
Generation 810: 20420
Generation 811: 20420
Generation 812: 20420
Generation 813: 20420
Generation 814: 20420
Generation 815: 20420
Generation 816: 20420
Generation 817: 20420
Generation 818: 20420
Generation 819: 20420
Generation 820: 20420
Generation 821: 20420
Generation 822: 20420
Generation 823: 20420
Generation 824: 20420
Generation 825: 20420
Generation 826: 20420
Generation 827: 20420
Generation 828: 20420
Generation 829: 20420
Generation 830: 20420
Generation 831: 20420
Generation 832: 20420
Generation 833: 20420
Generation 834: 20420
Generation 835: 20420
Generation 836: 20420
Generation 837: 20420
Generation 838: 20420
Generation 839: 20420
Generation 840: 20420
Generation 841: 20420
Generation 842: 20420
Generation 843: 20420
Generation 844: 20420
Generation 845: 20420
Generation 846: 20420
Generation 847: 20420
Generation 848: 20420
Generation 849: 20420
Generation 850: 20420
Generation 851: 20420
Generation 852: 20420
Generation 853: 20420
Generation 854: 20420
Generation 855: 20420
Generation 856: 20420
Generation 857: 20420
Generation 858: 20420
Generation 859: 20420
Generation 860: 20420
Generation 861: 20420
Generation 862: 20420
Generation 863: 20420
Generation 864: 20420
Generation 865: 20420
Generation 866: 20420
Generation 867: 20420
Generation 868: 20420
Generation 869: 20420
Generation 870: 20420
Generation 871: 20420
Generation 872: 20420
Generation 873: 20420
Generation 874: 20420
Generation 875: 20420
Generation 876: 20420
Generation 877: 20420
Generation 878: 20420
Generation 879: 20420
Generation 880: 20420
Generation 881: 20420
Generation 882: 20420
Generation 883: 20420
Generation 884: 20420
Generation 885: 20420
Generation 886: 20420
Generation 887: 20420
Generation 888: 20420
Generation 889: 20420
Generation 890: 20420
Generation 891: 20420
Generation 892: 20420
Generation 893: 20420
Generation 894: 20420
Generation 895: 20420
Generation 896: 20420
Generation 897: 20420
Generation 898: 20420
Generation 899: 20420
Generation 900: 20420
Generation 901: 20420
Generation 902: 20420
Generation 903: 20420
Generation 904: 20420
Generation 905: 20420
Generation 906: 20420
Generation 907: 20420
Generation 908: 20420
Generation 909: 20420
Generation 910: 20420
Generation 911: 20420
Generation 912: 20420
Generation 913: 20420
Generation 914: 20420
Generation 915: 20420
Generation 916: 20420
Generation 917: 20420
Generation 918: 20420
Generation 919: 20420
Generation 920: 20420
Generation 921: 20420
Generation 922: 20420
Generation 923: 20420
Generation 924: 20420
Generation 925: 20420
Generation 926: 20420
Generation 927: 20420
Generation 928: 20420
Generation 929: 20420
Generation 930: 20420
Generation 931: 20420
Generation 932: 20420
Generation 933: 20420
Generation 934: 20420
Generation 935: 20420
Generation 936: 20420
Generation 937: 20420
Generation 938: 20420
Generation 939: 20420
Generation 940: 20420
Generation 941: 20420
Generation 942: 20420
Generation 943: 20420
Generation 944: 20420
Generation 945: 20420
Generation 946: 20420
Generation 947: 20420
Generation 948: 20420
Generation 949: 20420
Generation 950: 20420
Generation 951: 20420
Generation 952: 20420
Generation 953: 20420
Generation 954: 20420
Generation 955: 20420
Generation 956: 20420
Generation 957: 20420
Generation 958: 20420
Generation 959: 20420
Generation 960: 20420
Generation 961: 20420
Generation 962: 20420
Generation 963: 20420
Generation 964: 20420
Generation 965: 20420
Generation 966: 20420
Generation 967: 20420
Generation 968: 20420
Generation 969: 20420
Generation 970: 20420
Generation 971: 20420
Generation 972: 20420
Generation 973: 20420
Generation 974: 20420
Generation 975: 20420
Generation 976: 20420
Generation 977: 11030
Generation 978: 11030
Generation 979: 11030
Generation 980: 11030
Generation 981: 11030
Generation 982: 11030
Generation 983: 11030
Generation 984: 11030
Generation 985: 11030
Generation 986: 11030
Generation 987: 11030
Generation 988: 11030
Generation 989: 11030
Generation 990: 11030
Generation 991: 11030
Generation 992: 11030
Generation 993: 11030
Generation 994: 11030
Generation 995: 11030
Generation 996: 11030
Generation 997: 11030
Generation 998: 11030
Generation 999: 11030
Generation 1000: 11030
Generation 1001: 11030
Generation 1002: 11030
Generation 1003: 11030
Generation 1004: 11030
Generation 1005: 11030
Generation 1006: 11030
Generation 1007: 11030
Generation 1008: 11030
Generation 1009: 11030
Generation 1010: 11030
Generation 1011: 11030
Generation 1012: 11030
Generation 1013: 11030
Generation 1014: 10420
Generation 1015: 10420
Generation 1016: 10420
Generation 1017: 10420
Generation 1018: 10420
Generation 1019: 10420
Generation 1020: 10420
Generation 1021: 10420
Generation 1022: 10420
Generation 1023: 10420
Generation 1024: 10420
Generation 1025: 10420
Generation 1026: 10420
Generation 1027: 10420
Generation 1028: 10420
Generation 1029: 10420
Generation 1030: 10420
Generation 1031: 10420
Generation 1032: 10420
Generation 1033: 10420
Generation 1034: 10420
Generation 1035: 10420
Generation 1036: 10420
Generation 1037: 10420
Generation 1038: 10420
Generation 1039: 10420
Generation 1040: 10420
Generation 1041: 10420
Generation 1042: 10420
Generation 1043: 10420
Generation 1044: 10420
Generation 1045: 10420
Generation 1046: 10420
Generation 1047: 10420
Generation 1048: 10420
Generation 1049: 10420
Generation 1050: 10420
Generation 1051: 10420
Generation 1052: 10420
Generation 1053: 10420
Generation 1054: 10420
Generation 1055: 10420
Generation 1056: 10420
Generation 1057: 10420
Generation 1058: 10420
Generation 1059: 10420
Generation 1060: 10400
Generation 1061: 10400
Generation 1062: 10400
Generation 1063: 10400
Generation 1064: 10400
Generation 1065: 10400
Generation 1066: 10400
Generation 1067: 10400
Generation 1068: 10400
Generation 1069: 10400
Generation 1070: 10400
Generation 1071: 10400
Generation 1072: 10400
Generation 1073: 10400
Generation 1074: 10400
Generation 1075: 10400
Generation 1076: 1030
Generation 1077: 1030
Generation 1078: 1030
Generation 1079: 1030
Generation 1080: 1030
Generation 1081: 1030
Generation 1082: 1030
Generation 1083: 1030
Generation 1084: 1030
Generation 1085: 1030
Generation 1086: 1030
Generation 1087: 1030
Generation 1088: 1030
Generation 1089: 1030
Generation 1090: 1030
Generation 1091: 1030
Generation 1092: 1030
Generation 1093: 1030
Generation 1094: 1030
Generation 1095: 1030
Generation 1096: 1030
Generation 1097: 1030
Generation 1098: 1030
Generation 1099: 1030
Generation 1100: 1030
Generation 1101: 1030
Generation 1102: 1030
Generation 1103: 1030
Generation 1104: 1030
Generation 1105: 1030
Generation 1106: 1030
Generation 1107: 1030
Generation 1108: 1030
Generation 1109: 1030
Generation 1110: 1030
Generation 1111: 1030
Generation 1112: 1030
Generation 1113: 1030
Generation 1114: 1030
Generation 1115: 1030
Generation 1116: 1030
Generation 1117: 1030
Generation 1118: 1030
Generation 1119: 1030
Generation 1120: 1030
Generation 1121: 1030
Generation 1122: 1030
Generation 1123: 1030
Generation 1124: 1030
Generation 1125: 1030
Generation 1126: 1030
Generation 1127: 1030
Generation 1128: 1030
Generation 1129: 1030
Generation 1130: 1030
Generation 1131: 1030
Generation 1132: 1030
Generation 1133: 1030
Generation 1134: 1030
Generation 1135: 1030
Generation 1136: 1030
Generation 1137: 1030
Generation 1138: 1030
Generation 1139: 1030
Generation 1140: 1030
Generation 1141: 1030
Generation 1142: 1030
Generation 1143: 1030
Generation 1144: 1030
Generation 1145: 1030
Generation 1146: 1030
Generation 1147: 1030
Generation 1148: 1030
Generation 1149: 1030
Generation 1150: 1030
Generation 1151: 1030
Generation 1152: 1030
Generation 1153: 1030
Generation 1154: 1030
Generation 1155: 1030
Generation 1156: 1030
Generation 1157: 1030
Generation 1158: 1030
Generation 1159: 1030
Generation 1160: 1030
Generation 1161: 1030
Generation 1162: 1030
Generation 1163: 1030
Generation 1164: 1030
Generation 1165: 1030
Generation 1166: 1030
Generation 1167: 1030
Generation 1168: 1030
Generation 1169: 1030
Generation 1170: 1030
Generation 1171: 1030
Generation 1172: 1030
Generation 1173: 1030
Generation 1174: 1030
Generation 1175: 1030
Generation 1176: 1030
Generation 1177: 1030
Generation 1178: 1030
Generation 1179: 1030
Generation 1180: 1030
Generation 1181: 1030
Generation 1182: 1030
Generation 1183: 1030
Generation 1184: 1030
Generation 1185: 1030
Generation 1186: 1030
Generation 1187: 1030
Generation 1188: 1030
Generation 1189: 1030
Generation 1190: 1030
Generation 1191: 1030
Generation 1192: 1030
Generation 1193: 1030
Generation 1194: 1030
Generation 1195: 1030
Generation 1196: 1030
Generation 1197: 1030
Generation 1198: 1030
Generation 1199: 1030
Generation 1200: 1030
Generation 1201: 1030
Generation 1202: 1030
Generation 1203: 1030
Generation 1204: 1030
Generation 1205: 1030
Generation 1206: 1030
Generation 1207: 1030
Generation 1208: 1030
Generation 1209: 1030
Generation 1210: 1030
Generation 1211: 1030
Generation 1212: 1030
Generation 1213: 1030
Generation 1214: 1030
Generation 1215: 1030
Generation 1216: 1030
Generation 1217: 1030
Generation 1218: 1030
Generation 1219: 1030
Generation 1220: 1030
Generation 1221: 1030
Generation 1222: 1030
Generation 1223: 1030
Generation 1224: 1030
Generation 1225: 1030
Generation 1226: 1030
Generation 1227: 1030
Generation 1228: 1030
Generation 1229: 1030
Generation 1230: 1030
Generation 1231: 1030
Generation 1232: 1030
Generation 1233: 1030
Generation 1234: 1030
Generation 1235: 1030
Generation 1236: 1030
Generation 1237: 1030
Generation 1238: 1030
Generation 1239: 1030
Generation 1240: 1030
Generation 1241: 1030
Generation 1242: 1030
Generation 1243: 1030
Generation 1244: 1030
Generation 1245: 1030
Generation 1246: 1030
Generation 1247: 1030
Generation 1248: 1030
Generation 1249: 1030
Generation 1250: 1030
Generation 1251: 1030
Generation 1252: 1030
Generation 1253: 1030
Generation 1254: 1030
Generation 1255: 1030
Generation 1256: 1030
Generation 1257: 1030
Generation 1258: 1030
Generation 1259: 1030
Generation 1260: 1030
Generation 1261: 1030
Generation 1262: 1030
Generation 1263: 1030
Generation 1264: 1030
Generation 1265: 1030
Generation 1266: 1030
Generation 1267: 1030
Generation 1268: 1030
Generation 1269: 1030
Generation 1270: 1030
Generation 1271: 1030
Generation 1272: 1030
Generation 1273: 1030
Generation 1274: 1030
Generation 1275: 1030
Generation 1276: 1030
Generation 1277: 1030
Generation 1278: 1030
Generation 1279: 1030
Generation 1280: 1030
Generation 1281: 1030
Generation 1282: 1030
Generation 1283: 1030
Generation 1284: 1030
Generation 1285: 1030
Generation 1286: 1030
Generation 1287: 1030
Generation 1288: 1030
Generation 1289: 1030
Generation 1290: 1030
Generation 1291: 1030
Generation 1292: 1030
Generation 1293: 1030
Generation 1294: 1030
Generation 1295: 1030
Generation 1296: 1030
Generation 1297: 1030
Generation 1298: 1030
Generation 1299: 1030
Generation 1300: 1030
Generation 1301: 1030
Generation 1302: 1030
Generation 1303: 1030
Generation 1304: 1030
Generation 1305: 1030
Generation 1306: 1030
Generation 1307: 1030
Generation 1308: 1030
Generation 1309: 1030
Generation 1310: 1030
Generation 1311: 1030
Generation 1312: 1030
Generation 1313: 1030
Generation 1314: 1030
Generation 1315: 1030
Generation 1316: 1030
Generation 1317: 1030
Generation 1318: 1030
Generation 1319: 1030
Generation 1320: 1030
Generation 1321: 1030
Generation 1322: 1030
Generation 1323: 1030
Generation 1324: 1030
Generation 1325: 1030
Generation 1326: 1030
Generation 1327: 1030
Generation 1328: 1030
Generation 1329: 1030
Generation 1330: 1030
Generation 1331: 1030
Generation 1332: 1030
Generation 1333: 1030
Generation 1334: 1030
Generation 1335: 1030
Generation 1336: 1030
Generation 1337: 1030
Generation 1338: 1030
Generation 1339: 1030
Generation 1340: 1030
Generation 1341: 1030
Generation 1342: 1030
Generation 1343: 1030
Generation 1344: 1030
Generation 1345: 1030
Generation 1346: 1030
Generation 1347: 1030
Generation 1348: 1030
Generation 1349: 1030
Generation 1350: 1030
Generation 1351: 1030
Generation 1352: 1030
Generation 1353: 1030
