Genetic Algorithm Statistics
Generation 579: 100420
Generation 580: 100420
Generation 581: 100420
Generation 582: 100420
Generation 583: 100420
Generation 584: 100420
Generation 585: 100420
Generation 586: 100420
Generation 587: 100420
Generation 588: 100420
Generation 589: 100420
Generation 590: 100420
Generation 591: 100420
Generation 592: 100420
Generation 593: 100420
Generation 594: 100420
Generation 595: 100420
Generation 596: 100420
Generation 597: 100420
Generation 598: 100420
Generation 599: 100420
Generation 600: 100420
Generation 601: 100420
Generation 602: 100420
Generation 603: 100420
Generation 604: 100420
Generation 605: 100420
Generation 606: 100420
Generation 607: 100420
Generation 608: 100420
Generation 609: 100420
Generation 610: 100420
Generation 611: 100420
Generation 612: 100420
Generation 613: 100420
Generation 614: 100420
Generation 615: 80650
Generation 616: 80650
Generation 617: 80650
Generation 618: 80650
Generation 619: 80650
Generation 620: 80650
Generation 621: 80650
Generation 622: 80650
Generation 623: 80650
Generation 624: 80650
Generation 625: 80650
Generation 626: 80650
Generation 627: 80650
Generation 628: 80650
Generation 629: 80650
Generation 630: 80650
Generation 631: 80650
Generation 632: 80650
Generation 633: 80650
Generation 634: 80650
Generation 635: 80650
Generation 636: 80500
Generation 637: 70670
Generation 638: 70670
Generation 639: 70670
Generation 640: 70670
Generation 641: 70670
Generation 642: 70670
Generation 643: 70670
Generation 644: 70670
Generation 645: 70670
Generation 646: 70670
Generation 647: 70670
Generation 648: 70670
Generation 649: 70670
Generation 650: 70670
Generation 651: 70670
Generation 652: 70670
Generation 653: 70670
Generation 654: 70600
Generation 655: 70600
Generation 656: 70600
Generation 657: 70600
Generation 658: 70600
Generation 659: 70600
Generation 660: 70600
Generation 661: 70600
Generation 662: 70600
Generation 663: 70600
Generation 664: 70600
Generation 665: 70600
Generation 666: 70600
Generation 667: 70600
Generation 668: 70600
Generation 669: 70600
Generation 670: 70600
Generation 671: 70600
Generation 672: 70600
Generation 673: 70600
Generation 674: 70600
Generation 675: 70600
Generation 676: 70600
Generation 677: 70600
Generation 678: 70600
Generation 679: 70600
Generation 680: 70600
Generation 681: 70600
Generation 682: 70600
Generation 683: 70600
Generation 684: 70600
Generation 685: 70600
Generation 686: 70600
Generation 687: 70600
Generation 688: 70600
Generation 689: 70600
Generation 690: 70600
Generation 691: 70600
Generation 692: 70600
Generation 693: 70600
Generation 694: 70600
Generation 695: 60610
Generation 696: 60610
Generation 697: 60610
Generation 698: 60610
Generation 699: 60610
Generation 700: 60610
Generation 701: 60610
Generation 702: 60610
Generation 703: 60610
Generation 704: 60610
Generation 705: 60610
Generation 706: 60610
Generation 707: 60610
Generation 708: 60610
Generation 709: 60610
Generation 710: 60610
Generation 711: 60610
Generation 712: 60610
Generation 713: 60610
Generation 714: 60610
Generation 715: 60610
Generation 716: 60610
Generation 717: 60610
Generation 718: 60610
Generation 719: 60610
Generation 720: 60610
Generation 721: 60610
Generation 722: 60610
Generation 723: 60610
Generation 724: 60610
Generation 725: 60610
Generation 726: 60610
Generation 727: 60610
Generation 728: 60500
Generation 729: 60500
Generation 730: 60500
Generation 731: 60500
Generation 732: 60500
Generation 733: 60500
Generation 734: 60500
Generation 735: 60500
Generation 736: 60500
Generation 737: 60500
Generation 738: 60500
Generation 739: 60500
Generation 740: 60500
Generation 741: 60500
Generation 742: 60500
Generation 743: 60500
Generation 744: 60500
Generation 745: 60500
Generation 746: 60500
Generation 747: 60500
Generation 748: 60500
Generation 749: 60500
Generation 750: 60500
Generation 751: 60500
Generation 752: 60500
Generation 753: 60500
Generation 754: 50580
Generation 755: 50580
Generation 756: 50580
Generation 757: 50580
Generation 758: 50580
Generation 759: 50580
Generation 760: 50580
Generation 761: 50580
Generation 762: 50580
Generation 763: 50580
Generation 764: 50580
Generation 765: 50580
Generation 766: 50580
Generation 767: 50580
Generation 768: 50580
Generation 769: 50580
Generation 770: 50580
Generation 771: 50580
Generation 772: 50580
Generation 773: 50580
Generation 774: 50580
Generation 775: 50580
Generation 776: 50580
Generation 777: 50580
Generation 778: 50580
Generation 779: 50580
Generation 780: 50580
Generation 781: 50510
Generation 782: 50510
Generation 783: 50510
Generation 784: 50510
Generation 785: 50510
Generation 786: 50510
Generation 787: 50510
Generation 788: 50510
Generation 789: 50510
Generation 790: 50510
Generation 791: 50510
Generation 792: 50510
Generation 793: 50510
Generation 794: 50510
Generation 795: 50510
Generation 796: 50510
Generation 797: 50510
Generation 798: 50510
Generation 799: 50510
Generation 800: 50510
Generation 801: 50510
Generation 802: 50510
Generation 803: 50510
Generation 804: 50510
Generation 805: 50510
Generation 806: 50510
Generation 807: 50510
Generation 808: 50510
Generation 809: 50510
Generation 810: 50510
Generation 811: 50510
Generation 812: 50510
Generation 813: 50510
Generation 814: 50510
Generation 815: 50510
Generation 816: 50510
Generation 817: 50510
Generation 818: 50510
Generation 819: 50510
Generation 820: 50510
Generation 821: 50510
Generation 822: 50510
Generation 823: 50510
Generation 824: 50510
Generation 825: 50510
Generation 826: 50510
Generation 827: 50510
Generation 828: 50510
Generation 829: 50510
Generation 830: 50510
Generation 831: 50510
Generation 832: 50510
Generation 833: 50510
Generation 834: 40630
Generation 835: 40630
Generation 836: 40630
Generation 837: 40630
Generation 838: 40630
Generation 839: 40630
Generation 840: 40630
Generation 841: 40630
Generation 842: 40630
Generation 843: 40630
Generation 844: 40630
Generation 845: 40630
Generation 846: 40630
Generation 847: 40630
Generation 848: 40630
Generation 849: 40630
Generation 850: 40630
Generation 851: 40630
Generation 852: 40630
Generation 853: 40630
Generation 854: 40630
Generation 855: 40630
Generation 856: 40630
Generation 857: 40630
Generation 858: 40630
Generation 859: 40630
Generation 860: 40630
Generation 861: 40630
Generation 862: 40630
Generation 863: 40630
Generation 864: 40630
Generation 865: 40630
Generation 866: 40630
Generation 867: 40630
Generation 868: 40630
Generation 869: 40630
Generation 870: 40630
Generation 871: 40630
Generation 872: 40630
Generation 873: 40630
Generation 874: 40630
Generation 875: 40630
Generation 876: 40630
Generation 877: 40630
Generation 878: 40630
Generation 879: 40630
Generation 880: 40630
Generation 881: 40630
Generation 882: 40630
Generation 883: 40630
Generation 884: 40630
Generation 885: 40630
Generation 886: 40630
Generation 887: 40630
Generation 888: 40630
Generation 889: 40630
Generation 890: 40630
Generation 891: 40630
Generation 892: 40630
Generation 893: 40630
Generation 894: 40580
Generation 895: 40580
Generation 896: 40580
Generation 897: 40580
Generation 898: 40580
Generation 899: 40580
Generation 900: 40580
Generation 901: 40580
Generation 902: 40580
Generation 903: 40580
Generation 904: 40510
Generation 905: 40510
Generation 906: 40510
Generation 907: 40510
Generation 908: 40510
Generation 909: 40510
Generation 910: 40510
Generation 911: 40510
Generation 912: 40510
Generation 913: 40510
Generation 914: 40510
Generation 915: 40510
Generation 916: 40510
Generation 917: 40510
Generation 918: 40510
Generation 919: 40510
Generation 920: 40510
Generation 921: 40510
Generation 922: 40510
Generation 923: 40510
Generation 924: 40510
Generation 925: 40510
Generation 926: 40510
Generation 927: 40510
Generation 928: 40510
Generation 929: 40510
Generation 930: 40510
Generation 931: 40450
Generation 932: 40450
Generation 933: 40450
Generation 934: 40450
Generation 935: 40450
Generation 936: 40450
Generation 937: 40450
Generation 938: 40450
Generation 939: 40450
Generation 940: 40450
Generation 941: 40450
Generation 942: 40450
Generation 943: 40450
Generation 944: 40450
Generation 945: 40450
Generation 946: 40450
Generation 947: 40450
Generation 948: 40450
Generation 949: 40450
Generation 950: 40450
Generation 951: 40450
Generation 952: 40450
Generation 953: 40450
Generation 954: 40450
Generation 955: 40450
Generation 956: 40450
Generation 957: 40450
Generation 958: 40450
Generation 959: 40450
Generation 960: 40450
Generation 961: 40450
Generation 962: 40450
Generation 963: 40450
Generation 964: 40450
Generation 965: 40450
Generation 966: 40450
Generation 967: 40450
Generation 968: 40450
Generation 969: 40450
Generation 970: 40450
Generation 971: 40450
Generation 972: 40450
Generation 973: 40450
Generation 974: 40450
Generation 975: 40450
Generation 976: 40450
Generation 977: 40450
Generation 978: 40450
Generation 979: 40450
Generation 980: 40450
Generation 981: 40450
Generation 982: 40450
Generation 983: 40450
Generation 984: 40450
Generation 985: 40450
Generation 986: 40450
Generation 987: 40450
Generation 988: 40450
Generation 989: 40450
Generation 990: 40450
Generation 991: 40450
Generation 992: 40450
Generation 993: 40450
Generation 994: 40450
Generation 995: 40450
Generation 996: 40450
Generation 997: 40450
Generation 998: 40450
Generation 999: 40450
Generation 1000: 40450
Generation 1001: 40450
Generation 1002: 40450
Generation 1003: 40450
Generation 1004: 40450
Generation 1005: 40450
Generation 1006: 40450
Generation 1007: 40450
Generation 1008: 40450
Generation 1009: 40450
Generation 1010: 40450
Generation 1011: 40450
Generation 1012: 40450
Generation 1013: 40450
Generation 1014: 40450
Generation 1015: 40450
Generation 1016: 40450
Generation 1017: 40450
Generation 1018: 40450
Generation 1019: 40450
Generation 1020: 40450
Generation 1021: 40450
Generation 1022: 40450
Generation 1023: 40450
Generation 1024: 40450
Generation 1025: 40450
Generation 1026: 40450
Generation 1027: 40450
Generation 1028: 40450
Generation 1029: 40450
Generation 1030: 40450
Generation 1031: 40450
Generation 1032: 40450
Generation 1033: 40450
Generation 1034: 40450
Generation 1035: 40450
Generation 1036: 40450
Generation 1037: 40450
Generation 1038: 40450
Generation 1039: 40450
Generation 1040: 40450
Generation 1041: 40450
Generation 1042: 40450
Generation 1043: 40450
Generation 1044: 40450
Generation 1045: 40450
Generation 1046: 40450
Generation 1047: 40450
Generation 1048: 40450
Generation 1049: 40450
Generation 1050: 40450
Generation 1051: 40450
Generation 1052: 40450
Generation 1053: 40450
Generation 1054: 40450
Generation 1055: 40450
Generation 1056: 40450
Generation 1057: 40450
Generation 1058: 40450
Generation 1059: 40450
Generation 1060: 40450
Generation 1061: 40450
Generation 1062: 40450
Generation 1063: 40450
Generation 1064: 40450
Generation 1065: 40450
Generation 1066: 40450
Generation 1067: 40450
Generation 1068: 40450
Generation 1069: 40450
Generation 1070: 40450
Generation 1071: 40450
Generation 1072: 40450
Generation 1073: 40450
Generation 1074: 40450
Generation 1075: 40450
Generation 1076: 40440
Generation 1077: 40440
Generation 1078: 40440
Generation 1079: 40440
Generation 1080: 40440
Generation 1081: 40440
Generation 1082: 40440
Generation 1083: 40440
Generation 1084: 40440
Generation 1085: 40440
Generation 1086: 40440
Generation 1087: 40440
Generation 1088: 40440
Generation 1089: 40440
Generation 1090: 40440
Generation 1091: 40440
Generation 1092: 40440
Generation 1093: 40440
Generation 1094: 30540
Generation 1095: 30540
Generation 1096: 30540
Generation 1097: 30540
Generation 1098: 30540
Generation 1099: 30540
Generation 1100: 30540
Generation 1101: 30540
Generation 1102: 30540
Generation 1103: 30540
Generation 1104: 30540
Generation 1105: 30540
Generation 1106: 30540
Generation 1107: 30540
Generation 1108: 30540
Generation 1109: 30540
Generation 1110: 30540
Generation 1111: 30540
Generation 1112: 30540
Generation 1113: 30540
Generation 1114: 30540
Generation 1115: 30540
Generation 1116: 30540
Generation 1117: 30540
Generation 1118: 30540
Generation 1119: 30540
Generation 1120: 30540
Generation 1121: 30540
Generation 1122: 30540
Generation 1123: 30540
Generation 1124: 30540
Generation 1125: 30540
Generation 1126: 30540
Generation 1127: 30540
Generation 1128: 30540
Generation 1129: 30540
Generation 1130: 30540
Generation 1131: 30540
Generation 1132: 30540
Generation 1133: 30540
Generation 1134: 30540
Generation 1135: 30540
Generation 1136: 30540
Generation 1137: 30540
Generation 1138: 30540
Generation 1139: 30540
Generation 1140: 30540
Generation 1141: 30540
Generation 1142: 30540
Generation 1143: 30540
Generation 1144: 30540
Generation 1145: 30540
Generation 1146: 30540
Generation 1147: 30540
Generation 1148: 30540
Generation 1149: 30540
Generation 1150: 30540
Generation 1151: 30540
Generation 1152: 30540
Generation 1153: 30540
Generation 1154: 30540
Generation 1155: 30540
Generation 1156: 30540
Generation 1157: 30540
Generation 1158: 30540
Generation 1159: 30540
Generation 1160: 30540
Generation 1161: 30540
Generation 1162: 30540
Generation 1163: 30540
Generation 1164: 30540
Generation 1165: 30540
Generation 1166: 30540
Generation 1167: 30540
Generation 1168: 30540
Generation 1169: 30540
Generation 1170: 30540
Generation 1171: 30540
Generation 1172: 30540
Generation 1173: 30540
Generation 1174: 30540
Generation 1175: 30540
Generation 1176: 30540
Generation 1177: 30540
Generation 1178: 30540
Generation 1179: 30540
Generation 1180: 30540
Generation 1181: 30540
Generation 1182: 30540
Generation 1183: 30540
Generation 1184: 30540
Generation 1185: 30540
Generation 1186: 30540
Generation 1187: 30540
Generation 1188: 30540
Generation 1189: 10540
Generation 1190: 10540
Generation 1191: 10540
Generation 1192: 10540
Generation 1193: 10540
Generation 1194: 10540
Generation 1195: 10540
Generation 1196: 10470
Generation 1197: 10470
Generation 1198: 10470
Generation 1199: 10470
Generation 1200: 10470
Generation 1201: 10470
Generation 1202: 10470
Generation 1203: 10470
Generation 1204: 10470
Generation 1205: 10470
Generation 1206: 10470
Generation 1207: 10470
Generation 1208: 10470
Generation 1209: 10470
Generation 1210: 10470
Generation 1211: 10470
Generation 1212: 10470
Generation 1213: 10470
Generation 1214: 10470
Generation 1215: 10470
Generation 1216: 10470
Generation 1217: 10470
Generation 1218: 10470
Generation 1219: 10470
Generation 1220: 10470
Generation 1221: 10470
Generation 1222: 10470
Generation 1223: 10470
Generation 1224: 10470
Generation 1225: 10470
Generation 1226: 10470
Generation 1227: 10380
Generation 1228: 10380
Generation 1229: 10380
Generation 1230: 10380
Generation 1231: 10380
Generation 1232: 10380
Generation 1233: 10380
Generation 1234: 10380
Generation 1235: 10380
Generation 1236: 10380
Generation 1237: 10380
Generation 1238: 10380
Generation 1239: 10380
Generation 1240: 10380
Generation 1241: 10380
Generation 1242: 10380
Generation 1243: 10380
Generation 1244: 10380
Generation 1245: 10380
Generation 1246: 10380
Generation 1247: 10380
Generation 1248: 10380
Generation 1249: 10380
Generation 1250: 380
Generation 1251: 380
Generation 1252: 380
Generation 1253: 380
Generation 1254: 380
Generation 1255: 380
Generation 1256: 380
Generation 1257: 380
Generation 1258: 380
Generation 1259: 380
Generation 1260: 380
Generation 1261: 380
Generation 1262: 380
Generation 1263: 380
Generation 1264: 380
Generation 1265: 380
Generation 1266: 380
Generation 1267: 380
Generation 1268: 380
Generation 1269: 380
Generation 1270: 380
Generation 1271: 380
Generation 1272: 380
Generation 1273: 380
Generation 1274: 380
Generation 1275: 380
Generation 1276: 380
Generation 1277: 380
Generation 1278: 380
Generation 1279: 380
Generation 1280: 380
Generation 1281: 380
Generation 1282: 380
Generation 1283: 380
Generation 1284: 380
Generation 1285: 380
Generation 1286: 380
Generation 1287: 380
Generation 1288: 380
Generation 1289: 380
Generation 1290: 380
Generation 1291: 380
Generation 1292: 380
Generation 1293: 380
Generation 1294: 380
Generation 1295: 380
Generation 1296: 380
Generation 1297: 380
Generation 1298: 380
Generation 1299: 380
Generation 1300: 380
Generation 1301: 380
Generation 1302: 380
Generation 1303: 380
Generation 1304: 380
Generation 1305: 380
Generation 1306: 380
Generation 1307: 380
Generation 1308: 380
Generation 1309: 380
Generation 1310: 380
Generation 1311: 380
Generation 1312: 380
Generation 1313: 380
Generation 1314: 380
Generation 1315: 380
Generation 1316: 380
Generation 1317: 380
Generation 1318: 380
Generation 1319: 380
Generation 1320: 380
Generation 1321: 380
Generation 1322: 380
Generation 1323: 380
Generation 1324: 380
Generation 1325: 380
Generation 1326: 380
Generation 1327: 380
Generation 1328: 380
Generation 1329: 380
Generation 1330: 380
Generation 1331: 380
Generation 1332: 380
Generation 1333: 380
Generation 1334: 380
Generation 1335: 380
Generation 1336: 380
Generation 1337: 380
Generation 1338: 380
Generation 1339: 380
Generation 1340: 380
Generation 1341: 350
Generation 1342: 350
Generation 1343: 350
Generation 1344: 350
Generation 1345: 350
Generation 1346: 350
Generation 1347: 350
Generation 1348: 350
Generation 1349: 350
Generation 1350: 350
Generation 1351: 350
Generation 1352: 350
Generation 1353: 350
Generation 1354: 350
Generation 1355: 350
Generation 1356: 350
Generation 1357: 350
Generation 1358: 350
Generation 1359: 350
Generation 1360: 350
Generation 1361: 350
Generation 1362: 350
Generation 1363: 350
