Genetic Algorithm Statistics
Generation 579: 100410
Generation 580: 100410
Generation 581: 100410
Generation 582: 100410
Generation 583: 100410
Generation 584: 100410
Generation 585: 100410
Generation 586: 100410
Generation 587: 100410
Generation 588: 100410
Generation 589: 100410
Generation 590: 100410
Generation 591: 100410
Generation 592: 100410
Generation 593: 100410
Generation 594: 100410
Generation 595: 100410
Generation 596: 100410
Generation 597: 100410
Generation 598: 100410
Generation 599: 100410
Generation 600: 100410
Generation 601: 100410
Generation 602: 100410
Generation 603: 90440
Generation 604: 90440
Generation 605: 90440
Generation 606: 90440
Generation 607: 90440
Generation 608: 90440
Generation 609: 90440
Generation 610: 90440
Generation 611: 90440
Generation 612: 90440
Generation 613: 90440
Generation 614: 90440
Generation 615: 90440
Generation 616: 90440
Generation 617: 90440
Generation 618: 90440
Generation 619: 90440
Generation 620: 90440
Generation 621: 90440
Generation 622: 90440
Generation 623: 90440
Generation 624: 90440
Generation 625: 90440
Generation 626: 90440
Generation 627: 90440
Generation 628: 90440
Generation 629: 90440
Generation 630: 90440
Generation 631: 90440
Generation 632: 90440
Generation 633: 90440
Generation 634: 90440
Generation 635: 90440
Generation 636: 90440
Generation 637: 90440
Generation 638: 90440
Generation 639: 90440
Generation 640: 90440
Generation 641: 90440
Generation 642: 90440
Generation 643: 90440
Generation 644: 90440
Generation 645: 90440
Generation 646: 90440
Generation 647: 90440
Generation 648: 90440
Generation 649: 90440
Generation 650: 90440
Generation 651: 90440
Generation 652: 90440
Generation 653: 90440
Generation 654: 90410
Generation 655: 90410
Generation 656: 90410
Generation 657: 90410
Generation 658: 90410
Generation 659: 90410
Generation 660: 90410
Generation 661: 90410
Generation 662: 90410
Generation 663: 90410
Generation 664: 90410
Generation 665: 90410
Generation 666: 90410
Generation 667: 90410
Generation 668: 90410
Generation 669: 90410
Generation 670: 90410
Generation 671: 90410
Generation 672: 90410
Generation 673: 90410
Generation 674: 90410
Generation 675: 90410
Generation 676: 90410
Generation 677: 90410
Generation 678: 90410
Generation 679: 90410
Generation 680: 90410
Generation 681: 90410
Generation 682: 90410
Generation 683: 90410
Generation 684: 90410
Generation 685: 90410
Generation 686: 90410
Generation 687: 90410
Generation 688: 90410
Generation 689: 90410
Generation 690: 90410
Generation 691: 90410
Generation 692: 90410
Generation 693: 90410
Generation 694: 90410
Generation 695: 90410
Generation 696: 80440
Generation 697: 80440
Generation 698: 80440
Generation 699: 80440
Generation 700: 80440
Generation 701: 80440
Generation 702: 80440
Generation 703: 80440
Generation 704: 80440
Generation 705: 80440
Generation 706: 80440
Generation 707: 80440
Generation 708: 80440
Generation 709: 80440
Generation 710: 80440
Generation 711: 80440
Generation 712: 80440
Generation 713: 80440
Generation 714: 80440
Generation 715: 80440
Generation 716: 80440
Generation 717: 80440
Generation 718: 80440
Generation 719: 80440
Generation 720: 80440
Generation 721: 80440
Generation 722: 80440
Generation 723: 80440
Generation 724: 80440
Generation 725: 80440
Generation 726: 80440
Generation 727: 80440
Generation 728: 80440
Generation 729: 80440
Generation 730: 80440
Generation 731: 80440
Generation 732: 80440
Generation 733: 80440
Generation 734: 80440
Generation 735: 80440
Generation 736: 80440
Generation 737: 80440
Generation 738: 80440
Generation 739: 80440
Generation 740: 80440
Generation 741: 80440
Generation 742: 80440
Generation 743: 80440
Generation 744: 80440
Generation 745: 80440
Generation 746: 80440
Generation 747: 80440
Generation 748: 80440
Generation 749: 80440
Generation 750: 80440
Generation 751: 80440
Generation 752: 80440
Generation 753: 80440
Generation 754: 80440
Generation 755: 80440
Generation 756: 80440
Generation 757: 80440
Generation 758: 80440
Generation 759: 80440
Generation 760: 80440
Generation 761: 80440
Generation 762: 80370
Generation 763: 80370
Generation 764: 80370
Generation 765: 80370
Generation 766: 80370
Generation 767: 80370
Generation 768: 80370
Generation 769: 80370
Generation 770: 80370
Generation 771: 80370
Generation 772: 80370
Generation 773: 70450
Generation 774: 70450
Generation 775: 70450
Generation 776: 70450
Generation 777: 70450
Generation 778: 70450
Generation 779: 70450
Generation 780: 70450
Generation 781: 70450
Generation 782: 70450
Generation 783: 70450
Generation 784: 70450
Generation 785: 70450
Generation 786: 70450
Generation 787: 70450
Generation 788: 70450
Generation 789: 70450
Generation 790: 70450
Generation 791: 70450
Generation 792: 70450
Generation 793: 70450
Generation 794: 70450
Generation 795: 70450
Generation 796: 70450
Generation 797: 70450
Generation 798: 70450
Generation 799: 70370
Generation 800: 70370
Generation 801: 70370
Generation 802: 70370
Generation 803: 70370
Generation 804: 70370
Generation 805: 70370
Generation 806: 70370
Generation 807: 70370
Generation 808: 70370
Generation 809: 70370
Generation 810: 70370
Generation 811: 70370
Generation 812: 70370
Generation 813: 70370
Generation 814: 70370
Generation 815: 70370
Generation 816: 70370
Generation 817: 70370
Generation 818: 70370
Generation 819: 70370
Generation 820: 70370
Generation 821: 70370
Generation 822: 70370
Generation 823: 50440
Generation 824: 50440
Generation 825: 50440
Generation 826: 50440
Generation 827: 50440
Generation 828: 50440
Generation 829: 50440
Generation 830: 50440
Generation 831: 50440
Generation 832: 50440
Generation 833: 50440
Generation 834: 50440
Generation 835: 50440
Generation 836: 50440
Generation 837: 50440
Generation 838: 50440
Generation 839: 50440
Generation 840: 50440
Generation 841: 50440
Generation 842: 40400
Generation 843: 40400
Generation 844: 40400
Generation 845: 40400
Generation 846: 40400
Generation 847: 40400
Generation 848: 40400
Generation 849: 40400
Generation 850: 40400
Generation 851: 40400
Generation 852: 40400
Generation 853: 40400
Generation 854: 40400
Generation 855: 40400
Generation 856: 40400
Generation 857: 40400
Generation 858: 40400
Generation 859: 40400
Generation 860: 40400
Generation 861: 40400
Generation 862: 40400
Generation 863: 40390
Generation 864: 40390
Generation 865: 40390
Generation 866: 40390
Generation 867: 40390
Generation 868: 40390
Generation 869: 40390
Generation 870: 40390
Generation 871: 40390
Generation 872: 40390
Generation 873: 40390
Generation 874: 40390
Generation 875: 40370
Generation 876: 40370
Generation 877: 40370
Generation 878: 40370
Generation 879: 40370
Generation 880: 40370
Generation 881: 40370
Generation 882: 40370
Generation 883: 40370
Generation 884: 40370
Generation 885: 40370
Generation 886: 40370
Generation 887: 40370
Generation 888: 40370
Generation 889: 40370
Generation 890: 40370
Generation 891: 40370
Generation 892: 40370
Generation 893: 40370
Generation 894: 40370
Generation 895: 30400
Generation 896: 30400
Generation 897: 30400
Generation 898: 30400
Generation 899: 30400
Generation 900: 30400
Generation 901: 30400
Generation 902: 30400
Generation 903: 30400
Generation 904: 30400
Generation 905: 30400
Generation 906: 30400
Generation 907: 30400
Generation 908: 30400
Generation 909: 30400
Generation 910: 30400
Generation 911: 30400
Generation 912: 30400
Generation 913: 30400
Generation 914: 30400
Generation 915: 30400
Generation 916: 30400
Generation 917: 30400
Generation 918: 30400
Generation 919: 30400
Generation 920: 30400
Generation 921: 30400
Generation 922: 30400
Generation 923: 30400
Generation 924: 30400
Generation 925: 30400
Generation 926: 30400
Generation 927: 30400
Generation 928: 30400
Generation 929: 30400
Generation 930: 30400
Generation 931: 30400
Generation 932: 30400
Generation 933: 30400
Generation 934: 30400
Generation 935: 30400
Generation 936: 30400
Generation 937: 30400
Generation 938: 30400
Generation 939: 30400
Generation 940: 30400
Generation 941: 30400
Generation 942: 30400
Generation 943: 20430
Generation 944: 20430
Generation 945: 20430
Generation 946: 20430
Generation 947: 20430
Generation 948: 20430
Generation 949: 20430
Generation 950: 20430
Generation 951: 20430
Generation 952: 20430
Generation 953: 20430
Generation 954: 20430
Generation 955: 20430
Generation 956: 20430
Generation 957: 20430
Generation 958: 20430
Generation 959: 20430
Generation 960: 20430
Generation 961: 20430
Generation 962: 20430
Generation 963: 20430
Generation 964: 20430
Generation 965: 20430
Generation 966: 20430
Generation 967: 20430
Generation 968: 20430
Generation 969: 20430
Generation 970: 20430
Generation 971: 20430
Generation 972: 20430
Generation 973: 20430
Generation 974: 20430
Generation 975: 20430
Generation 976: 20430
Generation 977: 20430
Generation 978: 20430
Generation 979: 20430
Generation 980: 20430
Generation 981: 20430
Generation 982: 20430
Generation 983: 20430
Generation 984: 20430
Generation 985: 20430
Generation 986: 20430
Generation 987: 20430
Generation 988: 20430
Generation 989: 20430
Generation 990: 20430
Generation 991: 20430
Generation 992: 20430
Generation 993: 20430
Generation 994: 20430
Generation 995: 20430
Generation 996: 20430
Generation 997: 20430
Generation 998: 20430
Generation 999: 20430
Generation 1000: 20430
Generation 1001: 20430
Generation 1002: 20430
Generation 1003: 20430
Generation 1004: 20430
Generation 1005: 20430
Generation 1006: 20430
Generation 1007: 20430
Generation 1008: 20430
Generation 1009: 20430
Generation 1010: 20430
Generation 1011: 20430
Generation 1012: 20430
Generation 1013: 20430
Generation 1014: 20430
Generation 1015: 20430
Generation 1016: 20430
Generation 1017: 20430
Generation 1018: 20430
Generation 1019: 20430
Generation 1020: 20430
Generation 1021: 20430
Generation 1022: 20430
Generation 1023: 20390
Generation 1024: 20390
Generation 1025: 20390
Generation 1026: 20390
Generation 1027: 20390
Generation 1028: 20390
Generation 1029: 20390
Generation 1030: 20390
Generation 1031: 20390
Generation 1032: 20390
Generation 1033: 20390
Generation 1034: 20390
Generation 1035: 20390
Generation 1036: 20390
Generation 1037: 20390
Generation 1038: 20390
Generation 1039: 20390
Generation 1040: 20390
Generation 1041: 20390
Generation 1042: 20390
Generation 1043: 20390
Generation 1044: 20390
Generation 1045: 20390
Generation 1046: 20390
Generation 1047: 20390
Generation 1048: 20390
Generation 1049: 20390
Generation 1050: 20390
Generation 1051: 20390
Generation 1052: 20390
Generation 1053: 20390
Generation 1054: 20390
Generation 1055: 20360
Generation 1056: 20360
Generation 1057: 20360
Generation 1058: 20360
Generation 1059: 20360
Generation 1060: 20360
Generation 1061: 20360
Generation 1062: 20360
Generation 1063: 20360
Generation 1064: 20360
Generation 1065: 20360
Generation 1066: 20360
Generation 1067: 20360
Generation 1068: 20360
Generation 1069: 20360
Generation 1070: 20360
Generation 1071: 20360
Generation 1072: 20360
Generation 1073: 20360
Generation 1074: 20360
Generation 1075: 20360
Generation 1076: 20360
Generation 1077: 20360
Generation 1078: 20360
Generation 1079: 20360
Generation 1080: 20360
Generation 1081: 20360
Generation 1082: 20360
Generation 1083: 20360
Generation 1084: 20360
Generation 1085: 20360
Generation 1086: 20360
Generation 1087: 20360
Generation 1088: 20360
Generation 1089: 20360
Generation 1090: 20360
Generation 1091: 20360
Generation 1092: 20360
Generation 1093: 20360
Generation 1094: 20360
Generation 1095: 20360
Generation 1096: 20360
Generation 1097: 20360
Generation 1098: 20360
Generation 1099: 20360
Generation 1100: 20360
Generation 1101: 20360
Generation 1102: 20360
Generation 1103: 20360
Generation 1104: 20360
Generation 1105: 20360
Generation 1106: 20360
Generation 1107: 20360
Generation 1108: 20360
Generation 1109: 20360
Generation 1110: 20360
Generation 1111: 20360
Generation 1112: 20360
Generation 1113: 20360
Generation 1114: 20360
Generation 1115: 20360
Generation 1116: 20360
Generation 1117: 20360
Generation 1118: 20360
Generation 1119: 20360
Generation 1120: 20360
Generation 1121: 20360
Generation 1122: 20360
Generation 1123: 20360
Generation 1124: 20360
Generation 1125: 20360
Generation 1126: 20360
Generation 1127: 20360
Generation 1128: 20360
Generation 1129: 20360
Generation 1130: 20360
Generation 1131: 20360
Generation 1132: 20360
Generation 1133: 20360
Generation 1134: 20360
Generation 1135: 20360
Generation 1136: 20360
Generation 1137: 20360
Generation 1138: 20360
Generation 1139: 20360
Generation 1140: 20360
Generation 1141: 20360
Generation 1142: 20360
Generation 1143: 20360
Generation 1144: 20360
Generation 1145: 20360
Generation 1146: 20360
Generation 1147: 20360
Generation 1148: 20360
Generation 1149: 20360
Generation 1150: 20360
Generation 1151: 20360
Generation 1152: 20360
Generation 1153: 20360
Generation 1154: 20360
Generation 1155: 20360
Generation 1156: 20360
Generation 1157: 20360
Generation 1158: 20360
Generation 1159: 20360
Generation 1160: 20360
Generation 1161: 20360
Generation 1162: 20360
Generation 1163: 20360
Generation 1164: 20360
Generation 1165: 20360
Generation 1166: 20360
Generation 1167: 20360
Generation 1168: 20360
Generation 1169: 20360
Generation 1170: 20360
Generation 1171: 20360
Generation 1172: 20360
Generation 1173: 20360
Generation 1174: 10420
Generation 1175: 10420
Generation 1176: 10420
Generation 1177: 10420
Generation 1178: 10420
Generation 1179: 10420
Generation 1180: 10420
Generation 1181: 10420
Generation 1182: 10420
Generation 1183: 10420
Generation 1184: 10420
Generation 1185: 10420
Generation 1186: 10420
Generation 1187: 10420
Generation 1188: 10420
Generation 1189: 10420
Generation 1190: 10420
Generation 1191: 10420
Generation 1192: 10420
Generation 1193: 10420
Generation 1194: 10420
Generation 1195: 10420
Generation 1196: 10420
Generation 1197: 10420
Generation 1198: 10420
Generation 1199: 10420
Generation 1200: 10420
Generation 1201: 10420
Generation 1202: 10420
Generation 1203: 10420
Generation 1204: 10420
Generation 1205: 10420
Generation 1206: 10350
Generation 1207: 10350
Generation 1208: 10350
Generation 1209: 10350
Generation 1210: 10350
Generation 1211: 10350
Generation 1212: 10350
Generation 1213: 10350
Generation 1214: 10350
Generation 1215: 10350
Generation 1216: 10350
Generation 1217: 10350
Generation 1218: 10350
Generation 1219: 10350
Generation 1220: 10350
Generation 1221: 10350
Generation 1222: 10350
Generation 1223: 10350
Generation 1224: 10350
Generation 1225: 10350
Generation 1226: 10350
Generation 1227: 10350
Generation 1228: 10350
Generation 1229: 10350
Generation 1230: 10350
Generation 1231: 10350
Generation 1232: 10350
Generation 1233: 10350
Generation 1234: 10350
Generation 1235: 10350
Generation 1236: 10350
Generation 1237: 10350
Generation 1238: 10350
Generation 1239: 10350
Generation 1240: 10350
Generation 1241: 10350
Generation 1242: 10350
Generation 1243: 10350
Generation 1244: 10350
Generation 1245: 10350
Generation 1246: 10350
Generation 1247: 10350
Generation 1248: 10350
Generation 1249: 10350
Generation 1250: 10350
Generation 1251: 10350
Generation 1252: 10350
Generation 1253: 10350
Generation 1254: 10350
Generation 1255: 10350
Generation 1256: 10350
Generation 1257: 10350
Generation 1258: 10350
Generation 1259: 10350
Generation 1260: 10350
Generation 1261: 10350
Generation 1262: 10350
Generation 1263: 10350
Generation 1264: 10350
Generation 1265: 10350
Generation 1266: 10350
Generation 1267: 10350
Generation 1268: 10350
Generation 1269: 10350
Generation 1270: 10350
Generation 1271: 10350
Generation 1272: 10350
Generation 1273: 10350
Generation 1274: 10350
Generation 1275: 10350
Generation 1276: 10350
Generation 1277: 10350
Generation 1278: 10350
Generation 1279: 10350
Generation 1280: 10350
Generation 1281: 10350
Generation 1282: 10350
Generation 1283: 10350
Generation 1284: 10350
Generation 1285: 10350
Generation 1286: 10350
Generation 1287: 10350
Generation 1288: 10350
Generation 1289: 10350
Generation 1290: 10350
Generation 1291: 10350
Generation 1292: 10350
Generation 1293: 10350
Generation 1294: 10350
Generation 1295: 10350
Generation 1296: 10350
Generation 1297: 10350
Generation 1298: 10350
Generation 1299: 10350
Generation 1300: 10350
Generation 1301: 10350
Generation 1302: 10350
Generation 1303: 10350
Generation 1304: 10350
Generation 1305: 10350
Generation 1306: 10350
Generation 1307: 10350
Generation 1308: 10350
Generation 1309: 10350
Generation 1310: 10350
Generation 1311: 10350
Generation 1312: 10350
Generation 1313: 10350
Generation 1314: 10350
Generation 1315: 10350
Generation 1316: 10350
Generation 1317: 10350
Generation 1318: 10350
Generation 1319: 10350
Generation 1320: 10350
Generation 1321: 10350
Generation 1322: 10350
Generation 1323: 10350
Generation 1324: 10350
Generation 1325: 10350
Generation 1326: 10350
Generation 1327: 10350
Generation 1328: 10350
Generation 1329: 10350
Generation 1330: 10350
Generation 1331: 10350
Generation 1332: 10350
Generation 1333: 10350
Generation 1334: 10350
Generation 1335: 10350
Generation 1336: 10350
Generation 1337: 10350
Generation 1338: 10350
Generation 1339: 10350
Generation 1340: 10350
Generation 1341: 10350
Generation 1342: 10350
Generation 1343: 10350
Generation 1344: 10350
Generation 1345: 10350
Generation 1346: 10350
Generation 1347: 10350
Generation 1348: 10350
Generation 1349: 10350
Generation 1350: 10350
Generation 1351: 10350
Generation 1352: 10350
Generation 1353: 10350
