Genetic Algorithm Statistics
============================
Population Size: 100
Number of Generations: 73069
Crossover Rate: 0.70
Mutation Rate: 0.40
Total Time (seconds): 12.15
Final Best Fitness: 0

Best Fitness per Generation:
Generation 14344: 40
Generation 14345: 40
Generation 14346: 40
Generation 14347: 40
Generation 14348: 40
Generation 14349: 40
Generation 14350: 40
Generation 14351: 40
Generation 14352: 40
Generation 14353: 40
Generation 14354: 40
Generation 14355: 40
Generation 14356: 40
Generation 14357: 40
Generation 14358: 40
Generation 14359: 40
Generation 14360: 40
Generation 14361: 40
Generation 14362: 40
Generation 14363: 40
Generation 14364: 40
Generation 14365: 40
Generation 14366: 40
Generation 14367: 40
Generation 14368: 40
Generation 14369: 40
Generation 14370: 40
Generation 14371: 40
Generation 14372: 40
Generation 14373: 40
Generation 14374: 40
Generation 14375: 40
Generation 14376: 40
Generation 14377: 40
Generation 14378: 40
Generation 14379: 40
Generation 14380: 40
Generation 14381: 40
Generation 14382: 40
Generation 14383: 40
Generation 14384: 40
Generation 14385: 40
Generation 14386: 40
Generation 14387: 40
Generation 14388: 40
Generation 14389: 40
Generation 14390: 40
Generation 14391: 40
Generation 14392: 40
Generation 14393: 40
Generation 14394: 40
Generation 14395: 40
Generation 14396: 40
Generation 14397: 40
Generation 14398: 40
Generation 14399: 40
Generation 14400: 40
Generation 14401: 40
Generation 14402: 40
Generation 14403: 40
Generation 14404: 40
Generation 14405: 40
Generation 14406: 40
Generation 14407: 40
Generation 14408: 40
Generation 14409: 40
Generation 14410: 40
Generation 14411: 40
Generation 14412: 40
Generation 14413: 40
Generation 14414: 40
Generation 14415: 40
Generation 14416: 40
Generation 14417: 40
Generation 14418: 40
Generation 14419: 40
Generation 14420: 40
Generation 14421: 40
Generation 14422: 40
Generation 14423: 40
Generation 14424: 40
Generation 14425: 40
Generation 14426: 40
Generation 14427: 40
Generation 14428: 40
Generation 14429: 40
Generation 14430: 40
Generation 14431: 40
Generation 14432: 40
Generation 14433: 40
Generation 14434: 40
Generation 14435: 40
Generation 14436: 40
Generation 14437: 40
Generation 14438: 40
Generation 14439: 40
Generation 14440: 40
Generation 14441: 40
Generation 14442: 40
Generation 14443: 40
Generation 14444: 40
Generation 14445: 40
Generation 14446: 40
Generation 14447: 40
Generation 14448: 40
Generation 14449: 40
Generation 14450: 40
Generation 14451: 40
Generation 14452: 40
Generation 14453: 40
Generation 14454: 40
Generation 14455: 40
Generation 14456: 40
Generation 14457: 40
Generation 14458: 40
Generation 14459: 40
Generation 14460: 40
Generation 14461: 40
Generation 14462: 40
Generation 14463: 40
Generation 14464: 40
Generation 14465: 40
Generation 14466: 40
Generation 14467: 40
Generation 14468: 40
Generation 14469: 40
Generation 14470: 40
Generation 14471: 40
Generation 14472: 40
Generation 14473: 40
Generation 14474: 40
Generation 14475: 40
Generation 14476: 40
Generation 14477: 40
Generation 14478: 40
Generation 14479: 40
Generation 14480: 40
Generation 14481: 40
Generation 14482: 40
Generation 14483: 40
Generation 14484: 40
Generation 14485: 40
Generation 14486: 40
Generation 14487: 40
Generation 14488: 40
Generation 14489: 40
Generation 14490: 40
Generation 14491: 40
Generation 14492: 40
Generation 14493: 40
Generation 14494: 40
Generation 14495: 40
Generation 14496: 40
Generation 14497: 40
Generation 14498: 40
Generation 14499: 40
Generation 14500: 40
Generation 14501: 40
Generation 14502: 40
Generation 14503: 40
Generation 14504: 40
Generation 14505: 40
Generation 14506: 40
Generation 14507: 40
Generation 14508: 40
Generation 14509: 40
Generation 14510: 40
Generation 14511: 40
Generation 14512: 40
Generation 14513: 40
Generation 14514: 40
Generation 14515: 40
Generation 14516: 40
Generation 14517: 40
Generation 14518: 40
Generation 14519: 40
Generation 14520: 40
Generation 14521: 40
Generation 14522: 40
Generation 14523: 40
Generation 14524: 40
Generation 14525: 40
Generation 14526: 40
Generation 14527: 40
Generation 14528: 40
Generation 14529: 40
Generation 14530: 40
Generation 14531: 40
Generation 14532: 40
Generation 14533: 40
Generation 14534: 40
Generation 14535: 40
Generation 14536: 40
Generation 14537: 40
Generation 14538: 40
Generation 14539: 40
Generation 14540: 40
Generation 14541: 40
Generation 14542: 40
Generation 14543: 40
Generation 14544: 40
Generation 14545: 40
Generation 14546: 40
Generation 14547: 40
Generation 14548: 40
Generation 14549: 40
Generation 14550: 40
Generation 14551: 40
Generation 14552: 40
Generation 14553: 40
Generation 14554: 40
Generation 14555: 40
Generation 14556: 40
Generation 14557: 40
Generation 14558: 40
Generation 14559: 40
Generation 14560: 40
Generation 14561: 40
Generation 14562: 40
Generation 14563: 40
Generation 14564: 40
Generation 14565: 40
Generation 14566: 40
Generation 14567: 40
Generation 14568: 40
Generation 14569: 40
Generation 14570: 40
Generation 14571: 40
Generation 14572: 40
Generation 14573: 40
Generation 14574: 40
Generation 14575: 40
Generation 14576: 40
Generation 14577: 40
Generation 14578: 40
Generation 14579: 40
Generation 14580: 40
Generation 14581: 40
Generation 14582: 40
Generation 14583: 40
Generation 14584: 40
Generation 14585: 40
Generation 14586: 40
Generation 14587: 40
Generation 14588: 40
Generation 14589: 40
Generation 14590: 40
Generation 14591: 40
Generation 14592: 40
Generation 14593: 40
Generation 14594: 40
Generation 14595: 40
Generation 14596: 40
Generation 14597: 40
Generation 14598: 40
Generation 14599: 40
Generation 14600: 40
Generation 14601: 40
Generation 14602: 40
Generation 14603: 40
Generation 14604: 40
Generation 14605: 40
Generation 14606: 40
Generation 14607: 40
Generation 14608: 40
Generation 14609: 40
Generation 14610: 40
Generation 14611: 40
Generation 14612: 40
Generation 14613: 40
Generation 14614: 40
Generation 14615: 40
Generation 14616: 40
Generation 14617: 40
Generation 14618: 40
Generation 14619: 40
Generation 14620: 40
Generation 14621: 40
Generation 14622: 40
Generation 14623: 40
Generation 14624: 40
Generation 14625: 40
Generation 14626: 40
Generation 14627: 40
Generation 14628: 40
Generation 14629: 40
Generation 14630: 40
Generation 14631: 40
Generation 14632: 40
Generation 14633: 40
Generation 14634: 40
Generation 14635: 40
Generation 14636: 40
Generation 14637: 40
Generation 14638: 40
Generation 14639: 40
Generation 14640: 40
Generation 14641: 40
Generation 14642: 40
Generation 14643: 40
Generation 14644: 40
Generation 14645: 40
Generation 14646: 40
Generation 14647: 40
Generation 14648: 40
Generation 14649: 40
Generation 14650: 40
Generation 14651: 40
Generation 14652: 40
Generation 14653: 40
Generation 14654: 40
Generation 14655: 40
Generation 14656: 40
Generation 14657: 40
Generation 14658: 40
Generation 14659: 40
Generation 14660: 40
Generation 14661: 40
Generation 14662: 40
Generation 14663: 40
Generation 14664: 40
Generation 14665: 40
Generation 14666: 40
Generation 14667: 40
Generation 14668: 40
Generation 14669: 40
Generation 14670: 40
Generation 14671: 40
Generation 14672: 40
Generation 14673: 40
Generation 14674: 40
Generation 14675: 40
Generation 14676: 40
Generation 14677: 40
Generation 14678: 40
Generation 14679: 40
Generation 14680: 40
Generation 14681: 40
Generation 14682: 40
Generation 14683: 40
Generation 14684: 40
Generation 14685: 40
Generation 14686: 40
Generation 14687: 40
Generation 14688: 40
Generation 14689: 40
Generation 14690: 40
Generation 14691: 40
Generation 14692: 40
Generation 14693: 40
Generation 14694: 40
Generation 14695: 40
Generation 14696: 40
Generation 14697: 40
Generation 14698: 40
Generation 14699: 40
Generation 14700: 40
Generation 14701: 40
Generation 14702: 40
Generation 14703: 40
Generation 14704: 40
Generation 14705: 40
Generation 14706: 40
Generation 14707: 40
Generation 14708: 40
Generation 14709: 40
Generation 14710: 40
Generation 14711: 40
Generation 14712: 40
Generation 14713: 40
Generation 14714: 40
Generation 14715: 40
Generation 14716: 40
Generation 14717: 40
Generation 14718: 40
Generation 14719: 40
Generation 14720: 40
Generation 14721: 40
Generation 14722: 40
Generation 14723: 40
Generation 14724: 40
Generation 14725: 40
Generation 14726: 40
Generation 14727: 40
Generation 14728: 40
Generation 14729: 40
Generation 14730: 40
Generation 14731: 40
Generation 14732: 40
Generation 14733: 40
Generation 14734: 40
Generation 14735: 40
Generation 14736: 40
Generation 14737: 40
Generation 14738: 40
Generation 14739: 40
Generation 14740: 40
Generation 14741: 40
Generation 14742: 40
Generation 14743: 40
Generation 14744: 40
Generation 14745: 40
Generation 14746: 40
Generation 14747: 40
Generation 14748: 40
Generation 14749: 40
Generation 14750: 40
Generation 14751: 40
Generation 14752: 40
Generation 14753: 40
Generation 14754: 40
Generation 14755: 40
Generation 14756: 40
Generation 14757: 40
Generation 14758: 40
Generation 14759: 40
Generation 14760: 40
Generation 14761: 40
Generation 14762: 40
Generation 14763: 40
Generation 14764: 40
Generation 14765: 40
Generation 14766: 40
Generation 14767: 40
Generation 14768: 40
Generation 14769: 40
Generation 14770: 40
Generation 14771: 40
Generation 14772: 40
Generation 14773: 40
Generation 14774: 40
Generation 14775: 40
Generation 14776: 40
Generation 14777: 40
Generation 14778: 40
Generation 14779: 40
Generation 14780: 40
Generation 14781: 40
Generation 14782: 40
Generation 14783: 40
Generation 14784: 40
Generation 14785: 40
Generation 14786: 40
Generation 14787: 40
Generation 14788: 40
Generation 14789: 40
Generation 14790: 40
Generation 14791: 40
Generation 14792: 40
Generation 14793: 40
Generation 14794: 40
Generation 14795: 40
Generation 14796: 40
Generation 14797: 40
Generation 14798: 40
Generation 14799: 40
Generation 14800: 40
Generation 14801: 40
Generation 14802: 40
Generation 14803: 40
Generation 14804: 40
Generation 14805: 40
Generation 14806: 40
Generation 14807: 40
Generation 14808: 40
Generation 14809: 40
Generation 14810: 40
Generation 14811: 40
Generation 14812: 40
Generation 14813: 40
Generation 14814: 40
Generation 14815: 40
Generation 14816: 40
Generation 14817: 40
Generation 14818: 40
Generation 14819: 40
Generation 14820: 40
Generation 14821: 40
Generation 14822: 40
Generation 14823: 40
Generation 14824: 40
Generation 14825: 40
Generation 14826: 40
Generation 14827: 40
Generation 14828: 40
Generation 14829: 40
Generation 14830: 40
Generation 14831: 40
Generation 14832: 40
Generation 14833: 40
Generation 14834: 40
Generation 14835: 40
Generation 14836: 40
Generation 14837: 40
Generation 14838: 40
Generation 14839: 40
Generation 14840: 40
Generation 14841: 40
Generation 14842: 40
Generation 14843: 40
Generation 14844: 40
Generation 14845: 40
Generation 14846: 40
Generation 14847: 40
Generation 14848: 40
Generation 14849: 40
Generation 14850: 40
Generation 14851: 40
Generation 14852: 40
Generation 14853: 40
Generation 14854: 40
Generation 14855: 40
Generation 14856: 40
Generation 14857: 40
Generation 14858: 40
Generation 14859: 40
Generation 14860: 40
Generation 14861: 40
Generation 14862: 40
Generation 14863: 40
Generation 14864: 40
Generation 14865: 40
Generation 14866: 40
Generation 14867: 40
Generation 14868: 40
Generation 14869: 40
Generation 14870: 40
Generation 14871: 40
Generation 14872: 40
Generation 14873: 40
Generation 14874: 40
Generation 14875: 40
Generation 14876: 40
Generation 14877: 40
Generation 14878: 40
Generation 14879: 40
Generation 14880: 40
Generation 14881: 40
Generation 14882: 40
Generation 14883: 40
Generation 14884: 40
Generation 14885: 40
Generation 14886: 40
Generation 14887: 40
Generation 14888: 40
Generation 14889: 40
Generation 14890: 40
Generation 14891: 40
Generation 14892: 40
Generation 14893: 40
Generation 14894: 40
Generation 14895: 40
Generation 14896: 40
Generation 14897: 40
Generation 14898: 40
Generation 14899: 40
Generation 14900: 40
Generation 14901: 40
Generation 14902: 40
Generation 14903: 40
Generation 14904: 40
Generation 14905: 40
Generation 14906: 40
Generation 14907: 40
Generation 14908: 40
Generation 14909: 40
Generation 14910: 40
Generation 14911: 40
Generation 14912: 40
Generation 14913: 40
Generation 14914: 40
Generation 14915: 40
Generation 14916: 40
Generation 14917: 40
Generation 14918: 40
Generation 14919: 40
Generation 14920: 40
Generation 14921: 40
Generation 14922: 40
Generation 14923: 40
Generation 14924: 40
Generation 14925: 40
Generation 14926: 40
Generation 14927: 40
Generation 14928: 40
Generation 14929: 40
Generation 14930: 40
Generation 14931: 40
Generation 14932: 40
Generation 14933: 40
Generation 14934: 40
Generation 14935: 40
Generation 14936: 40
Generation 14937: 40
Generation 14938: 40
Generation 14939: 40
Generation 14940: 40
Generation 14941: 40
Generation 14942: 40
Generation 14943: 40
Generation 14944: 40
Generation 14945: 40
Generation 14946: 40
Generation 14947: 40
Generation 14948: 40
Generation 14949: 40
Generation 14950: 40
Generation 14951: 40
Generation 14952: 40
Generation 14953: 40
Generation 14954: 40
Generation 14955: 40
Generation 14956: 40
Generation 14957: 40
Generation 14958: 40
Generation 14959: 40
Generation 14960: 40
Generation 14961: 40
Generation 14962: 40
Generation 14963: 40
Generation 14964: 40
Generation 14965: 40
Generation 14966: 40
Generation 14967: 40
Generation 14968: 40
Generation 14969: 40
Generation 14970: 40
Generation 14971: 40
Generation 14972: 40
Generation 14973: 40
Generation 14974: 40
Generation 14975: 40
Generation 14976: 40
Generation 14977: 40
Generation 14978: 40
Generation 14979: 40
Generation 14980: 40
Generation 14981: 40
Generation 14982: 40
Generation 14983: 40
Generation 14984: 40
Generation 14985: 40
Generation 14986: 40
Generation 14987: 40
Generation 14988: 40
Generation 14989: 40
Generation 14990: 40
Generation 14991: 40
Generation 14992: 40
Generation 14993: 40
Generation 14994: 40
Generation 14995: 40
Generation 14996: 40
Generation 14997: 40
Generation 14998: 40
Generation 14999: 40
Generation 15000: 40
Generation 15001: 40
Generation 15002: 40
Generation 15003: 40
Generation 15004: 40
Generation 15005: 40
Generation 15006: 40
Generation 15007: 40
Generation 15008: 40
Generation 15009: 40
Generation 15010: 40
Generation 15011: 40
Generation 15012: 40
Generation 15013: 40
Generation 15014: 40
Generation 15015: 40
Generation 15016: 40
Generation 15017: 40
Generation 15018: 40
Generation 15019: 40
Generation 15020: 40
Generation 15021: 40
Generation 15022: 40
Generation 15023: 40
Generation 15024: 40
Generation 15025: 40
Generation 15026: 40
Generation 15027: 40
Generation 15028: 40
Generation 15029: 40
Generation 15030: 40
Generation 15031: 40
Generation 15032: 40
Generation 15033: 40
Generation 15034: 40
Generation 15035: 40
Generation 15036: 40
Generation 15037: 40
Generation 15038: 40
Generation 15039: 40
Generation 15040: 40
Generation 15041: 40
Generation 15042: 40
Generation 15043: 40
Generation 15044: 40
Generation 15045: 40
Generation 15046: 40
Generation 15047: 40
Generation 15048: 40
Generation 15049: 40
Generation 15050: 40
Generation 15051: 40
Generation 15052: 40
Generation 15053: 40
Generation 15054: 40
Generation 15055: 40
Generation 15056: 40
Generation 15057: 40
Generation 15058: 40
Generation 15059: 40
Generation 15060: 40
Generation 15061: 40
Generation 15062: 40
Generation 15063: 40
Generation 15064: 40
Generation 15065: 40
Generation 15066: 40
Generation 15067: 40
Generation 15068: 40
Generation 15069: 40
Generation 15070: 40
Generation 15071: 40
Generation 15072: 40
Generation 15073: 40
Generation 15074: 40
Generation 15075: 40
Generation 15076: 40
Generation 15077: 40
Generation 15078: 40
Generation 15079: 40
Generation 15080: 40
Generation 15081: 40
Generation 15082: 40
Generation 15083: 40
Generation 15084: 40
Generation 15085: 40
Generation 15086: 40
Generation 15087: 40
Generation 15088: 40
Generation 15089: 40
Generation 15090: 40
Generation 15091: 40
Generation 15092: 40
Generation 15093: 40
Generation 15094: 40
Generation 15095: 40
Generation 15096: 40
Generation 15097: 40
Generation 15098: 40
Generation 15099: 40
Generation 15100: 40
Generation 15101: 40
Generation 15102: 40
Generation 15103: 40
Generation 15104: 40
Generation 15105: 40
Generation 15106: 40
Generation 15107: 40
Generation 15108: 40
Generation 15109: 40
Generation 15110: 40
Generation 15111: 40
Generation 15112: 40
Generation 15113: 40
Generation 15114: 40
Generation 15115: 40
Generation 15116: 40
Generation 15117: 40
Generation 15118: 40
Generation 15119: 40
Generation 15120: 40
Generation 15121: 40
Generation 15122: 40
Generation 15123: 40
Generation 15124: 40
Generation 15125: 40
Generation 15126: 40
Generation 15127: 40
Generation 15128: 40
Generation 15129: 40
Generation 15130: 40
Generation 15131: 40
Generation 15132: 40
Generation 15133: 40
Generation 15134: 40
Generation 15135: 40
Generation 15136: 40
Generation 15137: 40
Generation 15138: 40
Generation 15139: 40
Generation 15140: 40
Generation 15141: 40
Generation 15142: 40
Generation 15143: 40
Generation 15144: 40
Generation 15145: 40
Generation 15146: 40
Generation 15147: 40
Generation 15148: 40
Generation 15149: 40
Generation 15150: 40
Generation 15151: 40
Generation 15152: 40
Generation 15153: 40
Generation 15154: 40
Generation 15155: 40
Generation 15156: 40
Generation 15157: 40
Generation 15158: 40
Generation 15159: 40
Generation 15160: 40
Generation 15161: 40
Generation 15162: 40
Generation 15163: 40
Generation 15164: 40
Generation 15165: 40
Generation 15166: 40
Generation 15167: 40
Generation 15168: 40
Generation 15169: 40
Generation 15170: 40
Generation 15171: 40
Generation 15172: 40
Generation 15173: 40
Generation 15174: 40
Generation 15175: 40
Generation 15176: 40
Generation 15177: 40
Generation 15178: 40
Generation 15179: 40
Generation 15180: 40
Generation 15181: 40
Generation 15182: 40
Generation 15183: 40
Generation 15184: 40
Generation 15185: 40
Generation 15186: 40
Generation 15187: 40
Generation 15188: 40
Generation 15189: 40
Generation 15190: 40
Generation 15191: 40
Generation 15192: 40
Generation 15193: 40
Generation 15194: 40
Generation 15195: 40
Generation 15196: 40
Generation 15197: 40
Generation 15198: 40
Generation 15199: 40
Generation 15200: 40
Generation 15201: 40
Generation 15202: 40
Generation 15203: 40
Generation 15204: 40
Generation 15205: 40
Generation 15206: 40
Generation 15207: 40
Generation 15208: 40
Generation 15209: 40
Generation 15210: 40
Generation 15211: 40
Generation 15212: 40
Generation 15213: 40
Generation 15214: 40
Generation 15215: 40
Generation 15216: 40
Generation 15217: 40
Generation 15218: 40
Generation 15219: 40
Generation 15220: 40
Generation 15221: 40
Generation 15222: 40
Generation 15223: 40
Generation 15224: 40
Generation 15225: 40
Generation 15226: 40
Generation 15227: 40
Generation 15228: 40
Generation 15229: 40
Generation 15230: 40
Generation 15231: 40
Generation 15232: 40
Generation 15233: 40
Generation 15234: 40
Generation 15235: 40
Generation 15236: 40
Generation 15237: 40
Generation 15238: 40
Generation 15239: 40
Generation 15240: 40
Generation 15241: 40
Generation 15242: 40
Generation 15243: 40
Generation 15244: 40
Generation 15245: 40
Generation 15246: 40
Generation 15247: 40
Generation 15248: 40
Generation 15249: 40
Generation 15250: 40
Generation 15251: 40
Generation 15252: 40
Generation 15253: 40
Generation 15254: 40
Generation 15255: 40
Generation 15256: 40
Generation 15257: 40
Generation 15258: 40
Generation 15259: 40
Generation 15260: 40
Generation 15261: 40
Generation 15262: 40
Generation 15263: 40
Generation 15264: 40
Generation 15265: 40
Generation 15266: 40
Generation 15267: 40
Generation 15268: 40
Generation 15269: 40
Generation 15270: 40
Generation 15271: 40
Generation 15272: 40
Generation 15273: 40
Generation 15274: 40
Generation 15275: 40
Generation 15276: 40
Generation 15277: 40
Generation 15278: 40
Generation 15279: 40
Generation 15280: 40
Generation 15281: 40
Generation 15282: 40
Generation 15283: 40
Generation 15284: 40
Generation 15285: 40
Generation 15286: 40
Generation 15287: 40
Generation 15288: 40
Generation 15289: 40
Generation 15290: 40
Generation 15291: 40
Generation 15292: 40
Generation 15293: 40
Generation 15294: 40
Generation 15295: 40
Generation 15296: 40
Generation 15297: 40
Generation 15298: 40
Generation 15299: 40
Generation 15300: 40
Generation 15301: 40
Generation 15302: 40
Generation 15303: 40
Generation 15304: 40
Generation 15305: 40
Generation 15306: 40
Generation 15307: 40
Generation 15308: 40
Generation 15309: 40
Generation 15310: 40
Generation 15311: 40
Generation 15312: 40
Generation 15313: 40
Generation 15314: 40
Generation 15315: 40
Generation 15316: 40
Generation 15317: 40
Generation 15318: 40
Generation 15319: 40
Generation 15320: 40
Generation 15321: 40
Generation 15322: 40
Generation 15323: 40
Generation 15324: 40
Generation 15325: 40
Generation 15326: 40
Generation 15327: 40
Generation 15328: 40
Generation 15329: 40
Generation 15330: 40
Generation 15331: 40
Generation 15332: 40
Generation 15333: 40
Generation 15334: 40
Generation 15335: 40
Generation 15336: 40
Generation 15337: 40
Generation 15338: 40
Generation 15339: 40
Generation 15340: 40
Generation 15341: 40
Generation 15342: 40
Generation 15343: 40
Generation 15344: 40
Generation 15345: 40
Generation 15346: 40
Generation 15347: 40
Generation 15348: 40
Generation 15349: 40
Generation 15350: 40
Generation 15351: 40
Generation 15352: 40
Generation 15353: 40
Generation 15354: 40
Generation 15355: 40
Generation 15356: 40
Generation 15357: 40
Generation 15358: 40
Generation 15359: 40
Generation 15360: 40
Generation 15361: 40
Generation 15362: 40
Generation 15363: 40
Generation 15364: 40
Generation 15365: 40
Generation 15366: 40
Generation 15367: 40
Generation 15368: 40
Generation 15369: 40
Generation 15370: 40
Generation 15371: 40
Generation 15372: 40
Generation 15373: 40
Generation 15374: 40
Generation 15375: 40
Generation 15376: 40
Generation 15377: 40
Generation 15378: 40
Generation 15379: 40
Generation 15380: 40
Generation 15381: 40
Generation 15382: 40
Generation 15383: 40
Generation 15384: 40
Generation 15385: 40
Generation 15386: 40
Generation 15387: 40
Generation 15388: 40
Generation 15389: 40
Generation 15390: 40
Generation 15391: 40
Generation 15392: 40
Generation 15393: 40
Generation 15394: 40
Generation 15395: 40
Generation 15396: 40
Generation 15397: 40
Generation 15398: 40
Generation 15399: 40
Generation 15400: 40
Generation 15401: 40
Generation 15402: 40
Generation 15403: 40
Generation 15404: 40
Generation 15405: 40
Generation 15406: 40
Generation 15407: 40
Generation 15408: 40
Generation 15409: 40
Generation 15410: 40
Generation 15411: 40
Generation 15412: 40
Generation 15413: 40
Generation 15414: 40
Generation 15415: 40
Generation 15416: 40
Generation 15417: 40
Generation 15418: 40
Generation 15419: 40
Generation 15420: 40
Generation 15421: 40
Generation 15422: 40
Generation 15423: 40
Generation 15424: 40
Generation 15425: 40
Generation 15426: 40
Generation 15427: 40
Generation 15428: 40
Generation 15429: 40
Generation 15430: 40
Generation 15431: 40
Generation 15432: 40
Generation 15433: 40
Generation 15434: 40
Generation 15435: 40
Generation 15436: 40
Generation 15437: 40
Generation 15438: 40
Generation 15439: 40
Generation 15440: 40
Generation 15441: 40
Generation 15442: 40
Generation 15443: 40
Generation 15444: 40
Generation 15445: 40
Generation 15446: 40
Generation 15447: 40
Generation 15448: 40
Generation 15449: 40
Generation 15450: 40
Generation 15451: 40
Generation 15452: 40
Generation 15453: 40
Generation 15454: 40
Generation 15455: 40
Generation 15456: 40
Generation 15457: 40
Generation 15458: 40
Generation 15459: 40
Generation 15460: 40
Generation 15461: 40
Generation 15462: 40
Generation 15463: 40
Generation 15464: 40
Generation 15465: 40
Generation 15466: 40
Generation 15467: 40
Generation 15468: 40
Generation 15469: 40
Generation 15470: 40
Generation 15471: 40
Generation 15472: 40
Generation 15473: 40
Generation 15474: 40
Generation 15475: 40
Generation 15476: 40
Generation 15477: 40
Generation 15478: 40
Generation 15479: 40
Generation 15480: 40
Generation 15481: 40
Generation 15482: 40
Generation 15483: 40
Generation 15484: 40
Generation 15485: 40
Generation 15486: 40
Generation 15487: 40
Generation 15488: 40
Generation 15489: 40
Generation 15490: 40
Generation 15491: 40
Generation 15492: 40
Generation 15493: 40
Generation 15494: 40
Generation 15495: 40
Generation 15496: 40
Generation 15497: 40
Generation 15498: 40
Generation 15499: 40
Generation 15500: 40
Generation 15501: 40
Generation 15502: 40
Generation 15503: 40
Generation 15504: 40
Generation 15505: 40
Generation 15506: 40
Generation 15507: 40
Generation 15508: 40
Generation 15509: 40
Generation 15510: 40
Generation 15511: 40
Generation 15512: 40
Generation 15513: 40
Generation 15514: 40
Generation 15515: 40
Generation 15516: 40
Generation 15517: 40
Generation 15518: 40
Generation 15519: 40
Generation 15520: 40
Generation 15521: 40
Generation 15522: 40
Generation 15523: 40
Generation 15524: 40
Generation 15525: 40
Generation 15526: 40
Generation 15527: 40
Generation 15528: 40
Generation 15529: 40
Generation 15530: 40
Generation 15531: 40
Generation 15532: 40
Generation 15533: 40
Generation 15534: 40
Generation 15535: 40
Generation 15536: 40
Generation 15537: 40
Generation 15538: 40
Generation 15539: 40
Generation 15540: 40
Generation 15541: 40
Generation 15542: 40
Generation 15543: 40
Generation 15544: 40
Generation 15545: 40
Generation 15546: 40
Generation 15547: 40
Generation 15548: 40
Generation 15549: 40
Generation 15550: 40
Generation 15551: 40
Generation 15552: 40
Generation 15553: 40
Generation 15554: 40
Generation 15555: 40
Generation 15556: 40
Generation 15557: 40
Generation 15558: 40
Generation 15559: 40
Generation 15560: 40
Generation 15561: 40
Generation 15562: 40
Generation 15563: 40
Generation 15564: 40
Generation 15565: 40
Generation 15566: 40
Generation 15567: 40
Generation 15568: 40
Generation 15569: 40
Generation 15570: 40
Generation 15571: 40
Generation 15572: 40
Generation 15573: 40
Generation 15574: 40
Generation 15575: 40
Generation 15576: 40
Generation 15577: 40
Generation 15578: 40
Generation 15579: 40
Generation 15580: 40
Generation 15581: 40
Generation 15582: 40
Generation 15583: 40
Generation 15584: 40
Generation 15585: 40
Generation 15586: 40
Generation 15587: 40
Generation 15588: 40
Generation 15589: 40
Generation 15590: 40
Generation 15591: 40
Generation 15592: 40
Generation 15593: 40
Generation 15594: 40
Generation 15595: 40
Generation 15596: 40
Generation 15597: 40
Generation 15598: 40
Generation 15599: 40
Generation 15600: 40
Generation 15601: 40
Generation 15602: 40
Generation 15603: 40
Generation 15604: 40
Generation 15605: 40
Generation 15606: 40
Generation 15607: 40
Generation 15608: 40
Generation 15609: 40
Generation 15610: 40
Generation 15611: 40
Generation 15612: 40
Generation 15613: 40
Generation 15614: 40
Generation 15615: 40
Generation 15616: 40
Generation 15617: 40
Generation 15618: 40
Generation 15619: 40
Generation 15620: 40
Generation 15621: 40
Generation 15622: 40
Generation 15623: 40
Generation 15624: 40
Generation 15625: 40
Generation 15626: 40
Generation 15627: 40
Generation 15628: 40
Generation 15629: 40
Generation 15630: 40
Generation 15631: 40
Generation 15632: 40
Generation 15633: 40
Generation 15634: 40
Generation 15635: 40
Generation 15636: 40
Generation 15637: 40
Generation 15638: 40
Generation 15639: 40
Generation 15640: 40
Generation 15641: 40
Generation 15642: 40
Generation 15643: 40
Generation 15644: 40
Generation 15645: 40
Generation 15646: 40
Generation 15647: 40
Generation 15648: 40
Generation 15649: 40
Generation 15650: 40
Generation 15651: 40
Generation 15652: 40
Generation 15653: 40
Generation 15654: 40
Generation 15655: 40
Generation 15656: 40
Generation 15657: 40
Generation 15658: 40
Generation 15659: 40
Generation 15660: 40
Generation 15661: 40
Generation 15662: 40
Generation 15663: 40
Generation 15664: 40
Generation 15665: 40
Generation 15666: 40
Generation 15667: 40
Generation 15668: 40
Generation 15669: 40
Generation 15670: 40
Generation 15671: 40
Generation 15672: 40
Generation 15673: 40
Generation 15674: 40
Generation 15675: 40
Generation 15676: 40
Generation 15677: 40
Generation 15678: 40
Generation 15679: 40
Generation 15680: 40
Generation 15681: 40
Generation 15682: 40
Generation 15683: 40
Generation 15684: 40
Generation 15685: 40
Generation 15686: 40
Generation 15687: 40
Generation 15688: 40
Generation 15689: 40
Generation 15690: 40
Generation 15691: 40
Generation 15692: 40
Generation 15693: 40
Generation 15694: 40
Generation 15695: 40
Generation 15696: 40
Generation 15697: 40
Generation 15698: 40
Generation 15699: 40
Generation 15700: 40
Generation 15701: 40
Generation 15702: 40
Generation 15703: 40
Generation 15704: 40
Generation 15705: 40
Generation 15706: 40
Generation 15707: 40
Generation 15708: 40
Generation 15709: 40
Generation 15710: 40
Generation 15711: 40
Generation 15712: 40
Generation 15713: 40
Generation 15714: 40
Generation 15715: 40
Generation 15716: 40
Generation 15717: 40
Generation 15718: 40
Generation 15719: 40
Generation 15720: 40
Generation 15721: 40
Generation 15722: 40
Generation 15723: 40
Generation 15724: 40
Generation 15725: 40
Generation 15726: 40
Generation 15727: 40
Generation 15728: 40
Generation 15729: 40
Generation 15730: 40
Generation 15731: 40
Generation 15732: 40
Generation 15733: 40
