Genetic Algorithm Statistics
Generation 579: 20540
Generation 580: 20540
Generation 581: 20540
Generation 582: 20540
Generation 583: 20540
Generation 584: 20540
Generation 585: 20540
Generation 586: 20540
Generation 587: 20540
Generation 588: 20540
Generation 589: 20540
Generation 590: 20540
Generation 591: 20540
Generation 592: 20540
Generation 593: 20540
Generation 594: 20540
Generation 595: 20540
Generation 596: 20540
Generation 597: 20540
Generation 598: 20540
Generation 599: 20540
Generation 600: 20540
Generation 601: 20540
Generation 602: 20540
Generation 603: 20540
Generation 604: 20540
Generation 605: 20540
Generation 606: 20540
Generation 607: 20540
Generation 608: 20540
Generation 609: 20540
Generation 610: 20540
Generation 611: 20540
Generation 612: 20540
Generation 613: 20540
Generation 614: 20540
Generation 615: 20540
Generation 616: 20540
Generation 617: 20540
Generation 618: 20540
Generation 619: 20540
Generation 620: 20540
Generation 621: 20540
Generation 622: 20540
Generation 623: 480
Generation 624: 480
Generation 625: 480
Generation 626: 480
Generation 627: 480
Generation 628: 480
Generation 629: 480
Generation 630: 480
Generation 631: 480
Generation 632: 480
Generation 633: 480
Generation 634: 480
Generation 635: 480
Generation 636: 480
Generation 637: 480
Generation 638: 480
Generation 639: 480
Generation 640: 480
Generation 641: 480
Generation 642: 480
Generation 643: 480
Generation 644: 480
Generation 645: 480
Generation 646: 480
Generation 647: 480
Generation 648: 480
Generation 649: 480
Generation 650: 480
Generation 651: 480
Generation 652: 480
Generation 653: 480
Generation 654: 480
Generation 655: 480
Generation 656: 480
Generation 657: 480
Generation 658: 480
Generation 659: 480
Generation 660: 480
Generation 661: 480
Generation 662: 480
Generation 663: 480
Generation 664: 480
Generation 665: 480
Generation 666: 480
Generation 667: 480
Generation 668: 480
Generation 669: 480
Generation 670: 480
Generation 671: 480
Generation 672: 480
Generation 673: 480
Generation 674: 480
Generation 675: 480
Generation 676: 480
Generation 677: 480
Generation 678: 480
Generation 679: 480
Generation 680: 480
Generation 681: 480
Generation 682: 480
Generation 683: 480
Generation 684: 480
Generation 685: 480
Generation 686: 480
Generation 687: 480
Generation 688: 480
Generation 689: 480
Generation 690: 480
Generation 691: 480
Generation 692: 480
Generation 693: 480
Generation 694: 480
Generation 695: 480
Generation 696: 480
Generation 697: 480
Generation 698: 480
Generation 699: 480
Generation 700: 480
Generation 701: 480
Generation 702: 480
Generation 703: 480
Generation 704: 480
Generation 705: 480
Generation 706: 480
Generation 707: 480
Generation 708: 480
Generation 709: 480
Generation 710: 480
Generation 711: 480
Generation 712: 480
Generation 713: 480
Generation 714: 480
Generation 715: 480
Generation 716: 480
Generation 717: 480
Generation 718: 480
Generation 719: 480
Generation 720: 480
Generation 721: 480
Generation 722: 480
Generation 723: 480
Generation 724: 480
Generation 725: 480
Generation 726: 480
Generation 727: 480
Generation 728: 480
Generation 729: 480
Generation 730: 480
Generation 731: 480
Generation 732: 480
Generation 733: 480
Generation 734: 480
Generation 735: 480
Generation 736: 480
Generation 737: 480
Generation 738: 480
Generation 739: 480
Generation 740: 480
Generation 741: 480
Generation 742: 480
Generation 743: 480
Generation 744: 480
Generation 745: 480
Generation 746: 480
Generation 747: 480
Generation 748: 480
Generation 749: 480
Generation 750: 480
Generation 751: 480
Generation 752: 480
Generation 753: 480
Generation 754: 480
Generation 755: 480
Generation 756: 480
Generation 757: 480
Generation 758: 480
Generation 759: 480
Generation 760: 480
Generation 761: 480
Generation 762: 480
Generation 763: 480
Generation 764: 480
Generation 765: 480
Generation 766: 480
Generation 767: 480
Generation 768: 480
Generation 769: 480
Generation 770: 480
Generation 771: 480
Generation 772: 480
Generation 773: 480
Generation 774: 480
Generation 775: 480
Generation 776: 480
Generation 777: 480
Generation 778: 480
Generation 779: 480
Generation 780: 480
Generation 781: 480
Generation 782: 480
Generation 783: 480
Generation 784: 480
Generation 785: 480
Generation 786: 480
Generation 787: 480
Generation 788: 480
Generation 789: 480
Generation 790: 480
Generation 791: 480
Generation 792: 480
Generation 793: 480
Generation 794: 480
Generation 795: 480
Generation 796: 480
Generation 797: 480
Generation 798: 480
Generation 799: 420
Generation 800: 420
Generation 801: 420
Generation 802: 420
Generation 803: 420
Generation 804: 420
Generation 805: 420
Generation 806: 420
Generation 807: 420
Generation 808: 420
Generation 809: 420
Generation 810: 420
Generation 811: 420
Generation 812: 420
Generation 813: 420
Generation 814: 420
Generation 815: 420
Generation 816: 420
Generation 817: 420
Generation 818: 420
Generation 819: 420
Generation 820: 420
Generation 821: 420
Generation 822: 420
Generation 823: 420
Generation 824: 420
Generation 825: 420
Generation 826: 420
Generation 827: 420
Generation 828: 420
Generation 829: 420
Generation 830: 420
Generation 831: 420
Generation 832: 420
Generation 833: 420
Generation 834: 420
Generation 835: 420
Generation 836: 420
Generation 837: 420
Generation 838: 420
Generation 839: 420
Generation 840: 420
Generation 841: 410
Generation 842: 410
Generation 843: 410
Generation 844: 410
Generation 845: 410
Generation 846: 410
Generation 847: 410
Generation 848: 410
Generation 849: 410
Generation 850: 410
Generation 851: 410
Generation 852: 410
Generation 853: 410
Generation 854: 410
Generation 855: 410
Generation 856: 410
Generation 857: 410
Generation 858: 410
Generation 859: 410
Generation 860: 410
Generation 861: 410
Generation 862: 410
Generation 863: 410
Generation 864: 410
Generation 865: 410
Generation 866: 410
Generation 867: 410
Generation 868: 410
Generation 869: 410
Generation 870: 410
Generation 871: 410
Generation 872: 410
Generation 873: 410
Generation 874: 410
Generation 875: 410
Generation 876: 410
Generation 877: 410
Generation 878: 410
Generation 879: 410
Generation 880: 410
Generation 881: 410
Generation 882: 410
Generation 883: 410
Generation 884: 410
Generation 885: 410
Generation 886: 410
Generation 887: 410
Generation 888: 410
Generation 889: 410
Generation 890: 410
Generation 891: 410
Generation 892: 410
Generation 893: 410
Generation 894: 410
Generation 895: 410
Generation 896: 410
Generation 897: 410
Generation 898: 410
Generation 899: 410
Generation 900: 410
Generation 901: 410
Generation 902: 410
Generation 903: 410
Generation 904: 410
Generation 905: 410
Generation 906: 410
Generation 907: 410
Generation 908: 410
Generation 909: 410
Generation 910: 410
Generation 911: 410
Generation 912: 410
Generation 913: 410
Generation 914: 410
Generation 915: 410
Generation 916: 410
Generation 917: 410
Generation 918: 410
Generation 919: 410
Generation 920: 410
Generation 921: 410
Generation 922: 410
Generation 923: 410
Generation 924: 410
Generation 925: 410
Generation 926: 410
Generation 927: 410
Generation 928: 410
Generation 929: 410
Generation 930: 410
Generation 931: 410
Generation 932: 410
Generation 933: 410
Generation 934: 410
Generation 935: 410
Generation 936: 410
Generation 937: 410
Generation 938: 410
Generation 939: 410
Generation 940: 410
Generation 941: 410
Generation 942: 410
Generation 943: 410
Generation 944: 410
Generation 945: 410
Generation 946: 410
Generation 947: 410
Generation 948: 410
Generation 949: 410
Generation 950: 410
Generation 951: 410
Generation 952: 410
Generation 953: 410
Generation 954: 410
Generation 955: 410
Generation 956: 410
Generation 957: 410
Generation 958: 410
Generation 959: 410
Generation 960: 410
Generation 961: 410
Generation 962: 410
Generation 963: 410
Generation 964: 410
Generation 965: 410
Generation 966: 410
Generation 967: 410
Generation 968: 410
Generation 969: 410
Generation 970: 410
Generation 971: 410
Generation 972: 410
Generation 973: 410
Generation 974: 410
Generation 975: 410
Generation 976: 410
Generation 977: 410
Generation 978: 410
Generation 979: 410
Generation 980: 410
Generation 981: 410
Generation 982: 410
Generation 983: 410
Generation 984: 410
Generation 985: 410
Generation 986: 410
Generation 987: 410
Generation 988: 410
Generation 989: 410
Generation 990: 410
Generation 991: 410
Generation 992: 410
Generation 993: 410
Generation 994: 410
Generation 995: 410
Generation 996: 410
Generation 997: 410
Generation 998: 410
Generation 999: 410
Generation 1000: 410
Generation 1001: 410
Generation 1002: 410
Generation 1003: 410
Generation 1004: 410
Generation 1005: 410
Generation 1006: 410
Generation 1007: 410
Generation 1008: 410
Generation 1009: 410
Generation 1010: 410
Generation 1011: 410
Generation 1012: 410
Generation 1013: 410
Generation 1014: 410
Generation 1015: 410
Generation 1016: 410
Generation 1017: 410
Generation 1018: 410
Generation 1019: 410
Generation 1020: 410
Generation 1021: 410
Generation 1022: 410
Generation 1023: 410
Generation 1024: 410
Generation 1025: 410
Generation 1026: 410
Generation 1027: 410
Generation 1028: 410
Generation 1029: 410
Generation 1030: 410
Generation 1031: 410
Generation 1032: 410
Generation 1033: 410
Generation 1034: 410
Generation 1035: 410
Generation 1036: 410
Generation 1037: 410
Generation 1038: 410
Generation 1039: 410
Generation 1040: 410
Generation 1041: 410
Generation 1042: 410
Generation 1043: 410
Generation 1044: 410
Generation 1045: 410
Generation 1046: 410
Generation 1047: 410
Generation 1048: 350
Generation 1049: 350
Generation 1050: 350
Generation 1051: 350
Generation 1052: 350
Generation 1053: 350
Generation 1054: 350
Generation 1055: 350
Generation 1056: 350
Generation 1057: 350
Generation 1058: 350
Generation 1059: 350
Generation 1060: 350
Generation 1061: 350
Generation 1062: 350
Generation 1063: 350
Generation 1064: 350
Generation 1065: 350
Generation 1066: 350
Generation 1067: 350
Generation 1068: 350
Generation 1069: 350
Generation 1070: 350
Generation 1071: 350
Generation 1072: 350
Generation 1073: 350
Generation 1074: 350
Generation 1075: 350
Generation 1076: 350
Generation 1077: 350
Generation 1078: 350
Generation 1079: 350
Generation 1080: 350
Generation 1081: 350
Generation 1082: 350
Generation 1083: 350
Generation 1084: 350
Generation 1085: 350
Generation 1086: 350
Generation 1087: 350
Generation 1088: 350
Generation 1089: 350
Generation 1090: 350
Generation 1091: 350
Generation 1092: 350
Generation 1093: 350
Generation 1094: 350
Generation 1095: 350
Generation 1096: 350
Generation 1097: 350
Generation 1098: 350
Generation 1099: 350
Generation 1100: 350
Generation 1101: 350
Generation 1102: 350
Generation 1103: 350
Generation 1104: 350
Generation 1105: 350
Generation 1106: 350
Generation 1107: 350
Generation 1108: 350
Generation 1109: 350
Generation 1110: 350
Generation 1111: 350
Generation 1112: 350
Generation 1113: 350
Generation 1114: 350
Generation 1115: 350
Generation 1116: 350
Generation 1117: 350
Generation 1118: 350
Generation 1119: 350
Generation 1120: 350
Generation 1121: 350
Generation 1122: 350
Generation 1123: 350
Generation 1124: 350
Generation 1125: 350
Generation 1126: 350
Generation 1127: 350
Generation 1128: 350
Generation 1129: 350
Generation 1130: 350
Generation 1131: 350
Generation 1132: 350
Generation 1133: 350
Generation 1134: 350
Generation 1135: 350
Generation 1136: 350
Generation 1137: 350
Generation 1138: 350
Generation 1139: 350
Generation 1140: 350
Generation 1141: 350
Generation 1142: 350
Generation 1143: 350
Generation 1144: 350
Generation 1145: 350
Generation 1146: 350
Generation 1147: 350
Generation 1148: 350
Generation 1149: 350
Generation 1150: 350
Generation 1151: 350
Generation 1152: 350
Generation 1153: 350
Generation 1154: 350
Generation 1155: 350
Generation 1156: 350
Generation 1157: 350
Generation 1158: 350
Generation 1159: 350
Generation 1160: 350
Generation 1161: 350
Generation 1162: 350
Generation 1163: 350
Generation 1164: 350
Generation 1165: 350
Generation 1166: 350
Generation 1167: 350
Generation 1168: 350
Generation 1169: 350
Generation 1170: 350
Generation 1171: 350
Generation 1172: 350
Generation 1173: 350
Generation 1174: 350
Generation 1175: 350
Generation 1176: 350
Generation 1177: 350
Generation 1178: 350
Generation 1179: 350
Generation 1180: 350
Generation 1181: 350
Generation 1182: 350
Generation 1183: 350
Generation 1184: 350
Generation 1185: 350
Generation 1186: 350
Generation 1187: 350
Generation 1188: 350
Generation 1189: 350
Generation 1190: 350
Generation 1191: 350
Generation 1192: 350
Generation 1193: 350
Generation 1194: 350
Generation 1195: 350
Generation 1196: 350
Generation 1197: 350
Generation 1198: 350
Generation 1199: 350
Generation 1200: 350
Generation 1201: 350
Generation 1202: 350
Generation 1203: 350
Generation 1204: 350
Generation 1205: 350
Generation 1206: 350
Generation 1207: 350
Generation 1208: 350
Generation 1209: 350
Generation 1210: 350
Generation 1211: 350
Generation 1212: 350
Generation 1213: 350
Generation 1214: 350
Generation 1215: 350
Generation 1216: 350
Generation 1217: 350
Generation 1218: 350
Generation 1219: 350
Generation 1220: 350
Generation 1221: 350
Generation 1222: 350
Generation 1223: 350
Generation 1224: 350
Generation 1225: 350
Generation 1226: 350
Generation 1227: 350
Generation 1228: 350
Generation 1229: 350
Generation 1230: 350
Generation 1231: 290
Generation 1232: 290
Generation 1233: 290
Generation 1234: 290
Generation 1235: 290
Generation 1236: 290
Generation 1237: 290
Generation 1238: 290
Generation 1239: 290
Generation 1240: 290
Generation 1241: 290
Generation 1242: 290
Generation 1243: 290
Generation 1244: 290
Generation 1245: 290
Generation 1246: 290
Generation 1247: 290
Generation 1248: 290
Generation 1249: 290
Generation 1250: 290
Generation 1251: 290
Generation 1252: 290
Generation 1253: 290
Generation 1254: 290
Generation 1255: 290
Generation 1256: 290
Generation 1257: 290
Generation 1258: 290
Generation 1259: 290
Generation 1260: 290
Generation 1261: 290
Generation 1262: 290
Generation 1263: 290
Generation 1264: 290
Generation 1265: 290
Generation 1266: 290
Generation 1267: 290
Generation 1268: 290
Generation 1269: 290
Generation 1270: 290
Generation 1271: 290
Generation 1272: 290
Generation 1273: 290
Generation 1274: 290
Generation 1275: 290
Generation 1276: 290
Generation 1277: 290
Generation 1278: 290
Generation 1279: 290
Generation 1280: 290
Generation 1281: 290
Generation 1282: 290
Generation 1283: 290
Generation 1284: 290
Generation 1285: 290
Generation 1286: 290
Generation 1287: 290
Generation 1288: 290
Generation 1289: 290
Generation 1290: 290
Generation 1291: 290
Generation 1292: 290
Generation 1293: 290
Generation 1294: 290
Generation 1295: 290
Generation 1296: 290
Generation 1297: 290
Generation 1298: 290
Generation 1299: 290
Generation 1300: 290
Generation 1301: 290
Generation 1302: 290
Generation 1303: 290
Generation 1304: 290
Generation 1305: 290
Generation 1306: 290
Generation 1307: 290
Generation 1308: 290
Generation 1309: 290
Generation 1310: 290
Generation 1311: 290
Generation 1312: 290
Generation 1313: 290
Generation 1314: 290
Generation 1315: 290
Generation 1316: 290
Generation 1317: 290
Generation 1318: 290
Generation 1319: 290
Generation 1320: 290
Generation 1321: 290
Generation 1322: 290
Generation 1323: 290
Generation 1324: 290
Generation 1325: 290
Generation 1326: 290
Generation 1327: 290
Generation 1328: 290
Generation 1329: 290
Generation 1330: 290
Generation 1331: 290
Generation 1332: 290
Generation 1333: 290
Generation 1334: 290
Generation 1335: 290
Generation 1336: 290
Generation 1337: 290
Generation 1338: 290
Generation 1339: 290
Generation 1340: 290
Generation 1341: 290
Generation 1342: 290
Generation 1343: 290
Generation 1344: 290
Generation 1345: 290
Generation 1346: 290
Generation 1347: 290
Generation 1348: 290
Generation 1349: 290
Generation 1350: 290
Generation 1351: 290
Generation 1352: 260
Generation 1353: 260
Generation 1354: 260
Generation 1355: 260
Generation 1356: 260
Generation 1357: 260
Generation 1358: 260
Generation 1359: 260
Generation 1360: 260
Generation 1361: 260
Generation 1362: 260
Generation 1363: 260
Generation 1364: 260
Generation 1365: 260
Generation 1366: 260
Generation 1367: 260
Generation 1368: 260
Generation 1369: 260
Generation 1370: 260
Generation 1371: 260
Generation 1372: 260
Generation 1373: 260
Generation 1374: 260
Generation 1375: 260
Generation 1376: 260
Generation 1377: 260
Generation 1378: 260
Generation 1379: 260
Generation 1380: 260
Generation 1381: 260
Generation 1382: 260
Generation 1383: 260
Generation 1384: 260
Generation 1385: 260
Generation 1386: 260
Generation 1387: 260
Generation 1388: 260
Generation 1389: 260
Generation 1390: 260
Generation 1391: 260
Generation 1392: 260
Generation 1393: 260
Generation 1394: 260
Generation 1395: 260
Generation 1396: 260
Generation 1397: 260
Generation 1398: 260
Generation 1399: 260
Generation 1400: 260
Generation 1401: 260
Generation 1402: 260
Generation 1403: 260
Generation 1404: 260
Generation 1405: 260
Generation 1406: 260
Generation 1407: 260
Generation 1408: 260
Generation 1409: 260
Generation 1410: 260
Generation 1411: 260
Generation 1412: 260
Generation 1413: 260
Generation 1414: 260
Generation 1415: 260
Generation 1416: 260
Generation 1417: 260
Generation 1418: 260
Generation 1419: 260
Generation 1420: 260
Generation 1421: 260
Generation 1422: 260
Generation 1423: 260
Generation 1424: 260
Generation 1425: 260
Generation 1426: 260
