Genetic Algorithm Statistics
Generation 579: 70470
Generation 580: 70410
Generation 581: 70410
Generation 582: 70410
Generation 583: 70410
Generation 584: 70410
Generation 585: 70410
Generation 586: 70410
Generation 587: 70410
Generation 588: 70410
Generation 589: 70410
Generation 590: 70410
Generation 591: 70410
Generation 592: 70410
Generation 593: 70410
Generation 594: 70410
Generation 595: 70410
Generation 596: 70410
Generation 597: 70410
Generation 598: 70410
Generation 599: 70410
Generation 600: 70410
Generation 601: 70410
Generation 602: 70410
Generation 603: 70410
Generation 604: 70410
Generation 605: 70410
Generation 606: 70410
Generation 607: 70410
Generation 608: 70410
Generation 609: 70410
Generation 610: 70410
Generation 611: 70410
Generation 612: 70410
Generation 613: 70410
Generation 614: 70410
Generation 615: 70410
Generation 616: 70410
Generation 617: 70410
Generation 618: 70410
Generation 619: 70410
Generation 620: 70410
Generation 621: 70410
Generation 622: 70410
Generation 623: 70410
Generation 624: 70410
Generation 625: 70410
Generation 626: 70410
Generation 627: 60460
Generation 628: 60460
Generation 629: 60460
Generation 630: 60460
Generation 631: 60460
Generation 632: 60460
Generation 633: 60460
Generation 634: 60460
Generation 635: 60460
Generation 636: 60460
Generation 637: 60460
Generation 638: 60460
Generation 639: 60460
Generation 640: 60400
Generation 641: 50410
Generation 642: 50410
Generation 643: 50410
Generation 644: 50410
Generation 645: 50410
Generation 646: 50410
Generation 647: 50410
Generation 648: 50410
Generation 649: 50410
Generation 650: 50410
Generation 651: 50410
Generation 652: 50410
Generation 653: 50410
Generation 654: 50410
Generation 655: 50410
Generation 656: 50410
Generation 657: 50410
Generation 658: 50410
Generation 659: 50410
Generation 660: 50410
Generation 661: 50410
Generation 662: 50410
Generation 663: 50410
Generation 664: 50410
Generation 665: 50410
Generation 666: 50410
Generation 667: 50410
Generation 668: 50410
Generation 669: 50410
Generation 670: 50410
Generation 671: 50410
Generation 672: 50410
Generation 673: 50410
Generation 674: 50410
Generation 675: 50410
Generation 676: 50410
Generation 677: 50410
Generation 678: 50410
Generation 679: 50410
Generation 680: 50410
Generation 681: 50410
Generation 682: 50410
Generation 683: 50410
Generation 684: 50410
Generation 685: 50410
Generation 686: 50410
Generation 687: 50410
Generation 688: 50410
Generation 689: 50410
Generation 690: 50410
Generation 691: 50410
Generation 692: 50410
Generation 693: 50410
Generation 694: 50410
Generation 695: 50410
Generation 696: 50410
Generation 697: 50410
Generation 698: 50410
Generation 699: 50410
Generation 700: 50410
Generation 701: 50410
Generation 702: 50410
Generation 703: 50410
Generation 704: 50410
Generation 705: 50410
Generation 706: 50410
Generation 707: 50410
Generation 708: 50410
Generation 709: 50410
Generation 710: 50410
Generation 711: 50410
Generation 712: 50410
Generation 713: 50410
Generation 714: 50410
Generation 715: 50410
Generation 716: 50410
Generation 717: 50410
Generation 718: 50410
Generation 719: 50410
Generation 720: 40410
Generation 721: 40410
Generation 722: 40410
Generation 723: 40410
Generation 724: 40410
Generation 725: 40410
Generation 726: 40410
Generation 727: 40410
Generation 728: 40410
Generation 729: 40410
Generation 730: 40410
Generation 731: 40410
Generation 732: 40410
Generation 733: 40410
Generation 734: 40410
Generation 735: 40410
Generation 736: 40410
Generation 737: 40410
Generation 738: 40410
Generation 739: 40410
Generation 740: 40410
Generation 741: 40410
Generation 742: 40410
Generation 743: 40410
Generation 744: 40410
Generation 745: 40350
Generation 746: 40350
Generation 747: 40350
Generation 748: 40350
Generation 749: 40350
Generation 750: 40350
Generation 751: 40350
Generation 752: 30470
Generation 753: 30470
Generation 754: 30470
Generation 755: 30470
Generation 756: 30470
Generation 757: 30470
Generation 758: 30470
Generation 759: 30470
Generation 760: 30470
Generation 761: 30470
Generation 762: 30470
Generation 763: 30470
Generation 764: 30470
Generation 765: 30470
Generation 766: 30470
Generation 767: 30470
Generation 768: 30470
Generation 769: 30470
Generation 770: 30470
Generation 771: 30470
Generation 772: 30470
Generation 773: 30470
Generation 774: 30470
Generation 775: 30470
Generation 776: 30470
Generation 777: 30470
Generation 778: 30470
Generation 779: 30470
Generation 780: 30470
Generation 781: 30470
Generation 782: 30470
Generation 783: 30470
Generation 784: 30470
Generation 785: 30470
Generation 786: 30470
Generation 787: 30470
Generation 788: 30470
Generation 789: 30470
Generation 790: 30470
Generation 791: 30470
Generation 792: 30470
Generation 793: 30470
Generation 794: 30470
Generation 795: 30470
Generation 796: 30470
Generation 797: 30470
Generation 798: 30470
Generation 799: 30470
Generation 800: 30470
Generation 801: 30470
Generation 802: 30470
Generation 803: 30470
Generation 804: 30470
Generation 805: 30470
Generation 806: 30470
Generation 807: 30470
Generation 808: 30350
Generation 809: 30350
Generation 810: 30350
Generation 811: 30350
Generation 812: 30350
Generation 813: 30350
Generation 814: 30350
Generation 815: 30350
Generation 816: 30350
Generation 817: 30350
Generation 818: 30350
Generation 819: 30290
Generation 820: 30290
Generation 821: 30290
Generation 822: 30290
Generation 823: 30290
Generation 824: 10410
Generation 825: 10410
Generation 826: 10410
Generation 827: 10410
Generation 828: 10410
Generation 829: 10410
Generation 830: 10410
Generation 831: 10410
Generation 832: 10410
Generation 833: 10410
Generation 834: 10410
Generation 835: 10410
Generation 836: 10410
Generation 837: 10410
Generation 838: 10410
Generation 839: 10410
Generation 840: 10410
Generation 841: 10410
Generation 842: 10410
Generation 843: 10410
Generation 844: 10410
Generation 845: 10410
Generation 846: 10410
Generation 847: 10410
Generation 848: 10410
Generation 849: 10410
Generation 850: 10410
Generation 851: 470
Generation 852: 470
Generation 853: 470
Generation 854: 470
Generation 855: 470
Generation 856: 470
Generation 857: 470
Generation 858: 470
Generation 859: 470
Generation 860: 470
Generation 861: 470
Generation 862: 470
Generation 863: 470
Generation 864: 470
Generation 865: 470
Generation 866: 470
Generation 867: 470
Generation 868: 470
Generation 869: 350
Generation 870: 350
Generation 871: 350
Generation 872: 350
Generation 873: 350
Generation 874: 350
Generation 875: 350
Generation 876: 350
Generation 877: 350
Generation 878: 350
Generation 879: 350
Generation 880: 350
Generation 881: 350
Generation 882: 350
Generation 883: 350
Generation 884: 350
Generation 885: 350
Generation 886: 350
Generation 887: 350
Generation 888: 350
Generation 889: 350
Generation 890: 350
Generation 891: 350
Generation 892: 350
Generation 893: 350
Generation 894: 350
Generation 895: 350
Generation 896: 350
Generation 897: 350
Generation 898: 350
Generation 899: 350
Generation 900: 350
Generation 901: 350
Generation 902: 350
Generation 903: 350
Generation 904: 350
Generation 905: 350
Generation 906: 350
Generation 907: 350
Generation 908: 350
Generation 909: 350
Generation 910: 350
Generation 911: 350
Generation 912: 350
Generation 913: 350
Generation 914: 350
Generation 915: 350
Generation 916: 350
Generation 917: 350
Generation 918: 350
Generation 919: 350
Generation 920: 350
Generation 921: 350
Generation 922: 350
Generation 923: 350
Generation 924: 350
Generation 925: 350
Generation 926: 350
Generation 927: 350
Generation 928: 350
Generation 929: 350
Generation 930: 350
Generation 931: 350
Generation 932: 350
Generation 933: 350
Generation 934: 350
Generation 935: 350
Generation 936: 350
Generation 937: 350
Generation 938: 350
Generation 939: 350
Generation 940: 350
Generation 941: 350
Generation 942: 350
Generation 943: 350
Generation 944: 350
Generation 945: 350
Generation 946: 350
Generation 947: 350
Generation 948: 350
Generation 949: 350
Generation 950: 350
Generation 951: 350
Generation 952: 350
Generation 953: 350
Generation 954: 290
Generation 955: 290
Generation 956: 290
Generation 957: 290
Generation 958: 290
Generation 959: 290
Generation 960: 290
Generation 961: 290
Generation 962: 290
Generation 963: 290
Generation 964: 290
Generation 965: 290
Generation 966: 290
Generation 967: 290
Generation 968: 290
Generation 969: 290
Generation 970: 290
Generation 971: 290
Generation 972: 290
Generation 973: 290
Generation 974: 290
Generation 975: 290
Generation 976: 290
Generation 977: 290
Generation 978: 290
Generation 979: 290
Generation 980: 290
Generation 981: 290
Generation 982: 290
Generation 983: 290
Generation 984: 290
Generation 985: 290
Generation 986: 290
Generation 987: 290
Generation 988: 290
Generation 989: 290
Generation 990: 290
Generation 991: 290
Generation 992: 290
Generation 993: 290
Generation 994: 290
Generation 995: 290
Generation 996: 290
Generation 997: 290
Generation 998: 290
Generation 999: 290
Generation 1000: 290
Generation 1001: 290
Generation 1002: 290
Generation 1003: 290
Generation 1004: 290
Generation 1005: 290
Generation 1006: 290
Generation 1007: 290
Generation 1008: 290
Generation 1009: 290
Generation 1010: 290
Generation 1011: 290
Generation 1012: 290
Generation 1013: 290
Generation 1014: 290
Generation 1015: 290
Generation 1016: 290
Generation 1017: 290
Generation 1018: 290
Generation 1019: 290
Generation 1020: 290
Generation 1021: 290
Generation 1022: 290
Generation 1023: 290
Generation 1024: 290
Generation 1025: 290
Generation 1026: 290
Generation 1027: 290
Generation 1028: 290
Generation 1029: 290
Generation 1030: 290
Generation 1031: 290
Generation 1032: 290
Generation 1033: 290
Generation 1034: 290
Generation 1035: 290
Generation 1036: 290
Generation 1037: 290
Generation 1038: 290
Generation 1039: 290
Generation 1040: 290
Generation 1041: 290
Generation 1042: 290
Generation 1043: 290
Generation 1044: 290
Generation 1045: 290
Generation 1046: 290
Generation 1047: 290
Generation 1048: 290
Generation 1049: 290
Generation 1050: 290
Generation 1051: 290
Generation 1052: 290
Generation 1053: 290
Generation 1054: 290
Generation 1055: 290
Generation 1056: 290
Generation 1057: 290
Generation 1058: 290
Generation 1059: 290
Generation 1060: 290
Generation 1061: 290
Generation 1062: 290
Generation 1063: 290
Generation 1064: 290
Generation 1065: 290
Generation 1066: 290
Generation 1067: 290
Generation 1068: 290
Generation 1069: 290
Generation 1070: 290
Generation 1071: 290
Generation 1072: 290
Generation 1073: 290
Generation 1074: 290
Generation 1075: 290
Generation 1076: 290
Generation 1077: 290
Generation 1078: 290
Generation 1079: 290
Generation 1080: 290
Generation 1081: 290
Generation 1082: 290
Generation 1083: 290
Generation 1084: 290
Generation 1085: 290
Generation 1086: 290
Generation 1087: 290
Generation 1088: 290
Generation 1089: 290
Generation 1090: 290
Generation 1091: 290
Generation 1092: 290
Generation 1093: 290
Generation 1094: 290
Generation 1095: 290
Generation 1096: 290
Generation 1097: 290
Generation 1098: 290
Generation 1099: 290
Generation 1100: 290
Generation 1101: 290
Generation 1102: 290
Generation 1103: 290
Generation 1104: 290
Generation 1105: 290
Generation 1106: 290
Generation 1107: 290
Generation 1108: 290
Generation 1109: 290
Generation 1110: 290
Generation 1111: 290
Generation 1112: 290
Generation 1113: 290
Generation 1114: 290
Generation 1115: 290
Generation 1116: 290
Generation 1117: 290
Generation 1118: 290
Generation 1119: 290
Generation 1120: 290
Generation 1121: 290
Generation 1122: 290
Generation 1123: 290
Generation 1124: 290
Generation 1125: 290
Generation 1126: 290
Generation 1127: 290
Generation 1128: 290
Generation 1129: 290
Generation 1130: 290
Generation 1131: 290
Generation 1132: 290
Generation 1133: 290
Generation 1134: 290
Generation 1135: 290
Generation 1136: 290
Generation 1137: 290
Generation 1138: 290
Generation 1139: 290
Generation 1140: 290
Generation 1141: 290
Generation 1142: 290
Generation 1143: 290
Generation 1144: 290
Generation 1145: 230
Generation 1146: 230
Generation 1147: 230
Generation 1148: 230
Generation 1149: 230
Generation 1150: 230
Generation 1151: 230
Generation 1152: 230
Generation 1153: 230
Generation 1154: 230
Generation 1155: 230
Generation 1156: 230
Generation 1157: 230
Generation 1158: 230
Generation 1159: 230
Generation 1160: 230
Generation 1161: 230
Generation 1162: 230
Generation 1163: 230
Generation 1164: 230
Generation 1165: 230
Generation 1166: 230
Generation 1167: 230
Generation 1168: 230
Generation 1169: 230
Generation 1170: 230
Generation 1171: 230
Generation 1172: 230
Generation 1173: 230
Generation 1174: 230
Generation 1175: 230
Generation 1176: 230
Generation 1177: 230
Generation 1178: 230
Generation 1179: 230
Generation 1180: 230
Generation 1181: 230
Generation 1182: 230
Generation 1183: 230
Generation 1184: 230
Generation 1185: 230
Generation 1186: 230
Generation 1187: 230
Generation 1188: 230
Generation 1189: 230
Generation 1190: 230
Generation 1191: 230
Generation 1192: 230
Generation 1193: 230
Generation 1194: 230
Generation 1195: 230
Generation 1196: 230
Generation 1197: 230
Generation 1198: 230
Generation 1199: 230
Generation 1200: 230
Generation 1201: 230
Generation 1202: 230
Generation 1203: 230
Generation 1204: 230
Generation 1205: 230
Generation 1206: 230
Generation 1207: 230
Generation 1208: 230
Generation 1209: 230
Generation 1210: 230
Generation 1211: 230
Generation 1212: 230
Generation 1213: 230
Generation 1214: 230
Generation 1215: 230
Generation 1216: 230
Generation 1217: 230
Generation 1218: 230
Generation 1219: 230
Generation 1220: 230
Generation 1221: 230
Generation 1222: 210
Generation 1223: 210
Generation 1224: 210
Generation 1225: 210
Generation 1226: 210
Generation 1227: 210
Generation 1228: 210
Generation 1229: 210
Generation 1230: 210
Generation 1231: 210
Generation 1232: 210
Generation 1233: 210
Generation 1234: 210
Generation 1235: 210
Generation 1236: 210
Generation 1237: 210
Generation 1238: 210
Generation 1239: 210
Generation 1240: 210
Generation 1241: 210
Generation 1242: 210
Generation 1243: 210
Generation 1244: 210
Generation 1245: 210
Generation 1246: 180
Generation 1247: 180
Generation 1248: 180
Generation 1249: 180
Generation 1250: 180
Generation 1251: 180
Generation 1252: 180
Generation 1253: 180
Generation 1254: 180
Generation 1255: 180
Generation 1256: 180
Generation 1257: 180
Generation 1258: 180
Generation 1259: 180
Generation 1260: 180
Generation 1261: 180
Generation 1262: 180
Generation 1263: 180
Generation 1264: 180
Generation 1265: 180
Generation 1266: 180
Generation 1267: 180
Generation 1268: 180
Generation 1269: 180
Generation 1270: 180
Generation 1271: 180
Generation 1272: 180
Generation 1273: 180
Generation 1274: 180
Generation 1275: 180
Generation 1276: 180
Generation 1277: 180
Generation 1278: 180
Generation 1279: 170
Generation 1280: 170
Generation 1281: 170
Generation 1282: 170
Generation 1283: 170
Generation 1284: 170
Generation 1285: 170
Generation 1286: 170
Generation 1287: 170
Generation 1288: 170
Generation 1289: 170
Generation 1290: 170
Generation 1291: 170
Generation 1292: 170
Generation 1293: 170
Generation 1294: 170
Generation 1295: 170
Generation 1296: 170
Generation 1297: 170
Generation 1298: 170
Generation 1299: 170
Generation 1300: 170
Generation 1301: 170
Generation 1302: 170
Generation 1303: 170
Generation 1304: 170
Generation 1305: 170
Generation 1306: 170
Generation 1307: 170
Generation 1308: 170
Generation 1309: 170
Generation 1310: 170
Generation 1311: 170
Generation 1312: 170
Generation 1313: 170
Generation 1314: 170
Generation 1315: 170
Generation 1316: 170
Generation 1317: 170
Generation 1318: 170
Generation 1319: 170
Generation 1320: 170
Generation 1321: 170
Generation 1322: 170
Generation 1323: 170
Generation 1324: 170
Generation 1325: 170
Generation 1326: 170
Generation 1327: 170
Generation 1328: 170
Generation 1329: 170
Generation 1330: 170
Generation 1331: 170
Generation 1332: 170
Generation 1333: 170
Generation 1334: 170
Generation 1335: 170
Generation 1336: 170
Generation 1337: 170
Generation 1338: 170
Generation 1339: 170
Generation 1340: 170
Generation 1341: 170
Generation 1342: 170
Generation 1343: 170
Generation 1344: 170
Generation 1345: 170
Generation 1346: 170
Generation 1347: 170
Generation 1348: 170
Generation 1349: 170
Generation 1350: 170
Generation 1351: 170
Generation 1352: 170
Generation 1353: 170
Generation 1354: 170
Generation 1355: 170
Generation 1356: 170
Generation 1357: 170
Generation 1358: 170
Generation 1359: 170
Generation 1360: 170
Generation 1361: 170
Generation 1362: 170
Generation 1363: 170
Generation 1364: 170
Generation 1365: 170
Generation 1366: 170
Generation 1367: 170
Generation 1368: 170
Generation 1369: 170
Generation 1370: 170
Generation 1371: 170
Generation 1372: 170
Generation 1373: 170
Generation 1374: 170
Generation 1375: 170
Generation 1376: 170
Generation 1377: 170
Generation 1378: 170
Generation 1379: 170
Generation 1380: 170
Generation 1381: 170
Generation 1382: 170
Generation 1383: 170
Generation 1384: 170
Generation 1385: 170
Generation 1386: 170
Generation 1387: 170
Generation 1388: 170
Generation 1389: 170
Generation 1390: 170
Generation 1391: 170
Generation 1392: 170
Generation 1393: 170
Generation 1394: 170
Generation 1395: 170
Generation 1396: 170
Generation 1397: 170
Generation 1398: 170
Generation 1399: 170
Generation 1400: 170
Generation 1401: 170
Generation 1402: 170
Generation 1403: 170
